Ligand_Name,Conf_Index,Num_Sites_Matched,Matched_Ligand_Sites,Site_Score,Vector_Score,Volume_Score,Fitness,Ref_Ligand
mol_1,1,5,"A(1) A(3) D(7) R(12) R(13)",1.0000,1.0000,1.0000,3.0000,yes
mol_2,1,5,"A(1) A(3) D(5) R(11) R(12)",0.8227,0.8288,0.6544,2.3059,no
mol_3,1,5,"A(1) A(3) D(7) R(13) R(14)",0.9915,0.9999,0.9801,2.9716,no
mol_4,1,5,"A(2) A(4) D(7) R(13) R(14)",0.4082,0.7589,0.6057,1.7729,no
mol_5,1,5,"A(1) A(3) D(7) R(10) R(11)",0.8063,0.8246,0.6563,2.2873,no
mol_6,1,5,"A(1) A(3) D(7) R(12) R(13)",0.9734,0.9999,0.9730,2.9463,no
mol_7,1,5,"A(2) A(4) D(6) R(15) R(14)",0.4036,0.6834,0.5235,1.6106,no
mol_8,1,5,"A(2) A(4) D(7) R(13) R(14)",0.3962,0.6863,0.5209,1.6033,no
mol_9,1,5,"A(1) A(3) D(5) R(13) R(14)",0.8263,0.8295,0.6469,2.3027,no
mol_10,1,5,"A(2) A(4) D(7) R(13) R(14)",0.4097,0.6763,0.5302,1.6162,no
mol_11,1,5,"A(1) A(3) D(7) R(12) R(13)",0.9900,0.9999,0.9640,2.9539,no
mol_12,1,5,"A(1) A(3) D(6) R(12) R(13)",0.9043,0.9977,0.8582,2.7602,no
mol_13,1,5,"A(1) A(3) D(6) R(12) R(13)",0.9069,0.9951,0.8056,2.7076,no
mol_14,1,5,"A(2) A(4) D(7) R(12) R(13)",0.4024,0.6853,0.5314,1.6190,no
mol_15,1,5,"A(1) A(3) D(7) R(11) R(12)",0.9884,1.0000,0.9788,2.9672,no
mol_16,1,5,"A(1) A(3) D(5) R(12) R(13)",0.7566,0.8061,0.5946,2.1573,no
mol_17,1,5,"A(1) A(3) D(5) R(12) R(13)",0.8144,0.8236,0.6460,2.2840,no
mol_18,1,5,"A(1) A(3) D(6) R(12) R(13)",0.8874,0.9972,0.8199,2.7045,no
mol_19,1,5,"A(2) A(4) D(7) R(13) R(14)",0.8870,0.8411,0.7124,2.4405,no
mol_20,1,5,"A(2) A(4) D(7) R(13) R(14)",0.8738,0.9941,0.7721,2.6401,no
mol_21,1,5,"A(2) A(4) D(6) R(13) R(14)",0.7830,0.9896,0.7631,2.5357,no
mol_22,1,5,"A(1) A(3) D(5) R(13) R(14)",0.7780,0.8458,0.6603,2.2841,no
