Ligand_Name,Conf_Index,Num_Sites_Matched,Matched_Ligand_Sites,Site_Score,Vector_Score,Volume_Score,Fitness,Ref_Ligand
mol_1,1,3,"A(3) D(4) R(13)",0.9991,0.9008,0.6401,2.5400,no
mol_2,1,3,"A(3) D(4) R(12)",1.0000,1.0000,1.0000,3.0000,yes
mol_3,1,3,"A(3) D(4) R(14)",0.9993,0.9030,0.6308,2.5331,no
mol_4,1,3,"A(4) D(6) R(14)",0.9915,0.8678,0.5941,2.4534,no
mol_5,1,3,"A(3) D(4) R(11)",0.9977,1.0000,0.9383,2.9360,no
mol_6,1,3,"A(3) D(4) R(13)",0.9988,0.9027,0.6252,2.5267,no
mol_7,1,3,"A(4) D(7) R(14)",0.9891,0.9973,0.6203,2.6068,no
mol_8,1,3,"A(4) D(6) R(14)",0.9922,0.9987,0.6079,2.5988,no
mol_9,1,3,"A(3) D(4) R(14)",0.9990,1.0000,0.9792,2.9783,no
mol_10,1,3,"A(4) D(6) R(14)",0.9845,0.9955,0.6120,2.5921,no
mol_11,1,3,"A(3) D(4) R(13)",0.9935,0.8939,0.6346,2.5220,no
mol_12,1,3,"A(3) D(5) R(13)",0.9956,0.9117,0.6000,2.5073,no
mol_13,1,3,"A(3) D(5) R(13)",0.9898,0.8776,0.5863,2.4537,no
mol_14,1,3,"A(4) D(6) R(13)",0.9911,0.9984,0.6164,2.6059,no
mol_15,1,3,"A(3) D(4) R(12)",0.9992,0.9010,0.6395,2.5397,no
mol_16,1,3,"A(3) D(4) R(13)",0.9933,0.9994,0.7488,2.7414,no
mol_17,1,3,"A(3) D(4) R(13)",0.9973,0.9999,0.9565,2.9537,no
mol_18,1,3,"A(3) D(5) R(13)",0.9985,0.9042,0.5882,2.4908,no
mol_19,1,3,"A(4) D(6) R(14)",0.9934,0.9982,0.9025,2.8942,no
mol_20,1,3,"A(4) D(6) R(14)",0.9941,0.8857,0.5416,2.4214,no
mol_21,1,3,"A(4) D(5) R(14)",0.9941,0.8897,0.5446,2.4284,no
mol_22,1,3,"A(3) D(4) R(14)",0.9776,0.9807,0.8145,2.7728,no
