Ligand_Name,Conf_Index,Num_Sites_Matched,Matched_Ligand_Sites,Site_Score,Vector_Score,Volume_Score,Fitness,Ref_Ligand
mol_1,1,4,"A(1) A(2) R(6) R(7)",0.9269,0.9963,0.6289,2.5521,no
mol_2,1,4,"A(1) A(3) R(10) R(11)",0.9661,0.9997,0.6631,2.6288,no
mol_3,1,4,"A(1) A(3) R(10) R(11)",0.9519,0.9977,0.6923,2.6419,no
mol_4,1,4,"A(1) A(2) R(7) R(8)",0.4861,0.9580,0.5242,1.9682,no
mol_5,1,4,"A(2) A(1) R(8) R(9)",0.9192,0.9981,0.5883,2.5056,no
mol_6,1,4,"A(1) A(3) R(7) R(8)",0.9518,0.9991,0.6391,2.5900,no
mol_7,1,4,"A(1) A(3) R(8) R(9)",0.4492,0.9686,0.4457,1.8635,no
mol_8,1,4,"A(1) A(3) R(10) R(11)",0.9597,0.9994,0.5846,2.5436,no
mol_9,1,4,"A(1) A(4) R(10) R(11)",0.5537,0.8685,0.4713,1.8935,no
mol_10,1,4,"A(1) A(2) R(8) R(9)",0.9286,0.9955,0.6495,2.5737,no
mol_11,1,4,"A(1) A(2) R(7) R(8)",0.9345,0.9967,0.6288,2.5601,no
mol_12,1,4,"A(1) A(2) R(7) R(8)",0.9041,0.9951,0.6408,2.5401,no
mol_13,1,4,"A(1) A(3) R(8) R(9)",0.9733,0.9996,0.6316,2.6045,no
mol_14,1,4,"A(1) A(2) R(8) R(9)",0.9394,0.9972,0.6310,2.5676,no
mol_15,1,4,"A(2) A(1) R(7) R(8)",0.9176,0.9980,0.5674,2.4830,no
mol_16,1,4,"A(1) A(3) R(8) R(9)",0.8950,0.9978,0.6231,2.5159,no
mol_17,1,4,"A(1) A(2) R(7) R(8)",0.9316,0.9957,0.6508,2.5780,no
mol_18,1,4,"A(1) A(3) R(8) R(9)",0.9602,0.9994,0.6881,2.6477,no
mol_19,1,4,"A(1) A(2) R(6) R(7)",0.9269,0.9963,0.6289,2.5521,no
mol_20,1,4,"A(1) A(3) R(8) R(9)",0.5132,0.9764,0.5136,2.0032,no
mol_21,1,4,"A(1) A(3) R(8) R(9)",0.1305,0.8649,0.3635,1.3589,no
mol_22,1,4,"A(1) A(2) R(7) R(8)",0.1069,0.8812,0.3476,1.3356,no
mol_23,1,4,"A(1) A(2) R(7) R(8)",0.9425,0.9974,0.6685,2.6084,no
mol_24,1,4,"A(1) A(4) R(8) R(9)",0.9677,0.9979,0.5749,2.5405,no
mol_25,1,4,"A(1) A(2) R(6) R(7)",0.1535,0.8435,0.3705,1.3676,no
mol_26,1,4,"A(1) A(2) R(6) R(8)",0.1265,0.8760,0.4196,1.4221,no
mol_27,1,4,"A(1) A(3) R(10) R(11)",0.9605,0.9990,0.6504,2.6098,no
mol_28,1,4,"A(1) A(3) R(8) R(9)",0.9679,0.9987,0.7589,2.7255,no
mol_29,1,4,"A(1) A(2) R(8) R(9)",0.4913,0.9605,0.5475,1.9993,no
mol_30,1,4,"A(1) A(2) R(7) R(8)",0.2345,0.7099,0.3380,1.2824,no
mol_31,1,4,"A(1) A(2) R(6) R(8)",0.9439,0.9984,0.6507,2.5930,no
mol_32,1,4,"A(1) A(2) R(7) R(8)",0.9333,0.9964,0.6259,2.5556,no
mol_33,1,4,"A(2) A(3) R(9) R(8)",0.3897,0.7623,0.4203,1.5723,no
mol_34,1,4,"A(1) A(2) R(6) R(7)",0.1787,0.7197,0.3301,1.2285,no
mol_35,1,4,"A(1) A(4) R(8) R(9)",0.5208,0.9753,0.6318,2.1279,no
mol_36,1,4,"A(1) A(3) R(9) R(10)",0.5000,0.9744,0.7200,2.1944,no
mol_37,1,4,"A(3) A(4) R(11) R(10)",0.6169,0.6030,0.3781,1.5979,no
mol_38,1,4,"A(1) A(3) R(10) R(11)",0.9223,0.9949,0.6439,2.5611,no
mol_39,1,4,"A(1) A(2) R(8) R(9)",0.9360,0.9961,0.6495,2.5816,no
mol_40,1,4,"A(1) A(2) R(7) R(8)",0.9231,0.9956,0.6487,2.5673,no
mol_41,1,4,"A(1) A(2) R(7) R(8)",0.9968,0.9999,0.6532,2.6499,no
mol_42,1,4,"A(1) A(2) R(10) R(11)",0.9186,0.9987,0.6507,2.5680,no
mol_43,1,4,"A(1) A(2) R(7) R(8)",0.9656,0.9996,0.6448,2.6100,no
mol_44,1,4,"A(1) A(2) R(9) R(10)",0.9510,0.9982,0.6569,2.6060,no
mol_45,1,4,"A(1) A(3) R(10) R(11)",1.0000,1.0000,1.0000,3.0000,yes
mol_46,1,4,"A(1) A(3) R(8) R(9)",0.9200,0.9949,0.6555,2.5703,no
mol_47,1,4,"A(1) A(3) R(8) R(9)",0.5207,0.9698,0.6059,2.0963,no
mol_48,1,4,"A(1) A(3) R(8) R(9)",0.8950,0.9978,0.6231,2.5159,no
