Ligand_Name,Conf_Index,Num_Sites_Matched,Matched_Ligand_Sites,Site_Score,Vector_Score,Volume_Score,Fitness,Ref_Ligand
mol_1,1,3,"A(3) A(2) H(10)",0.9610,0.9977,0.5717,2.5303,no
mol_2,1,3,"A(1) A(4) H(7)",1.0000,1.0000,1.0000,3.0000,yes
mol_3,1,3,"A(2) A(3) H(8)",0.9952,0.9976,0.5774,2.5702,no
mol_4,1,3,"A(1) A(3) H(8)",0.9590,0.9999,0.8778,2.8366,no
mol_5,1,3,"A(3) A(2) H(6)",0.9871,1.0000,0.8541,2.8412,no
mol_6,1,3,"A(1) A(3) H(10)",0.9728,0.9999,0.9128,2.8855,no
mol_7,1,3,"A(1) A(3) H(8)",0.9925,1.0000,0.8659,2.8583,no
mol_8,1,3,"A(2) A(3) H(8)",0.9986,1.0000,0.7640,2.7626,no
mol_9,1,3,"A(1) A(4) H(10)",0.8494,0.9913,0.6297,2.4704,no
mol_10,1,3,"A(2) A(3) H(9)",0.9934,1.0000,0.8183,2.8117,no
mol_11,1,3,"A(2) A(3) H(9)",0.9952,0.9976,0.5840,2.5768,no
mol_12,1,3,"A(3) A(2) H(6)",0.9931,1.0000,0.8501,2.8432,no
mol_13,1,3,"A(2) A(3) H(8)",0.9945,0.9974,0.5802,2.5722,no
mol_14,1,3,"A(2) A(3) H(10)",0.9718,0.9999,0.7377,2.7095,no
mol_15,1,3,"A(2) A(4) H(8)",0.9952,1.0000,0.6925,2.6878,no
mol_16,1,3,"A(2) A(4) H(9)",0.9750,0.9999,0.8373,2.8122,no
mol_17,1,3,"A(2) A(3) H(10)",0.9735,0.9999,0.7237,2.6971,no
mol_18,1,3,"A(1) A(4) H(10)",0.9781,1.0000,0.7716,2.7497,no
mol_19,1,3,"A(1) A(3) H(11)",0.9741,1.0000,0.7321,2.7062,no
mol_20,1,3,"A(2) A(3) H(10)",0.8494,0.9936,0.5187,2.3618,no
mol_21,1,3,"A(1) A(4) H(9)",0.9668,0.9978,0.5645,2.5291,no
mol_22,1,3,"A(2) A(3) H(9)",0.9913,1.0000,0.6674,2.6587,no
mol_23,1,3,"A(2) A(3) H(9)",0.9972,1.0000,0.8917,2.8888,no
mol_24,1,3,"A(2) A(3) H(10)",0.9968,0.9976,0.5654,2.5597,no
