Ligand_Name,Conf_Index,Num_Sites_Matched,Matched_Ligand_Sites,Site_Score,Vector_Score,Volume_Score,Fitness,Ref_Ligand
mol_1,1,5,"A(3) H(10) R(12) R(13) R(14)",0.9682,0.5211,0.5715,2.0607,no
mol_2,1,5,"A(1) H(7) R(10) R(11) R(12)",1.0000,1.0000,1.0000,3.0000,yes
mol_3,1,5,"A(2) H(8) R(13) R(14) R(15)",0.9855,0.5309,0.5759,2.0922,no
mol_4,1,5,"A(1) H(8) R(11) R(12) R(13)",0.9721,0.9987,0.8782,2.8490,no
mol_5,1,5,"A(3) H(6) R(12) R(11) R(13)",0.9908,0.9997,0.8545,2.8450,no
mol_6,1,5,"A(1) H(10) R(12) R(13) R(14)",0.9800,0.9991,0.9124,2.8915,no
mol_7,1,5,"A(1) H(8) R(13) R(14) R(15)",0.9942,0.9994,0.8660,2.8596,no
mol_8,1,5,"A(2) H(8) R(13) R(14) R(15)",0.9924,0.9996,0.7645,2.7565,no
mol_9,1,5,"A(1) H(10) R(13) R(14) R(15)",0.9275,0.9946,0.6339,2.5559,no
mol_10,1,5,"A(2) H(9) R(14) R(15) R(16)",0.9948,0.9998,0.8187,2.8133,no
mol_11,1,5,"A(2) H(9) R(13) R(14) R(15)",0.9852,0.5377,0.5819,2.1048,no
mol_12,1,5,"A(3) H(6) R(9) R(10) R(11)",0.9947,1.0000,0.8502,2.8449,no
mol_13,1,5,"A(2) H(8) R(12) R(13) R(14)",0.9824,0.5277,0.5791,2.0892,no
mol_14,1,5,"A(2) H(10) R(14) R(15) R(16)",0.9801,0.9988,0.7383,2.7172,no
mol_15,1,5,"A(2) H(8) R(14) R(13) R(15)",0.9952,0.9992,0.6926,2.6870,no
mol_16,1,5,"A(2) H(9) R(13) R(12) R(14)",0.9819,0.9990,0.8373,2.8182,no
mol_17,1,5,"A(2) H(10) R(15) R(16) R(17)",0.9802,0.9991,0.7240,2.7033,no
mol_18,1,5,"A(1) H(10) R(12) R(13) R(14)",0.9835,0.9992,0.7719,2.7546,no
mol_19,1,5,"A(1) H(11) R(15) R(16) R(17)",0.9795,0.9993,0.7326,2.7114,no
mol_20,1,5,"A(2) H(10) R(15) R(16) R(17)",0.9294,0.5813,0.5251,2.0357,no
mol_21,1,5,"A(1) H(9) R(12) R(13) R(14)",0.9725,0.5407,0.5643,2.0775,no
mol_22,1,5,"A(2) H(9) R(14) R(15) R(16)",0.9917,0.9993,0.6672,2.6583,no
mol_23,1,5,"A(2) H(9) R(14) R(15) R(16)",0.9956,0.9997,0.8922,2.8875,no
mol_24,1,5,"A(2) H(10) R(14) R(15) R(16)",0.9796,0.5273,0.5643,2.0712,no
