Ligand_Name,Conf_Index,Num_Sites_Matched,Matched_Ligand_Sites,Site_Score,Vector_Score,Volume_Score,Fitness,Ref_Ligand
mol_1,1,4,"A(2) H(10) R(12) R(14)",0.9640,0.6786,0.5718,2.2143,no
mol_2,1,4,"A(4) H(7) R(10) R(12)",1.0000,1.0000,1.0000,3.0000,yes
mol_3,1,4,"A(3) H(8) R(13) R(15)",0.9904,0.7079,0.5773,2.2756,no
mol_4,1,4,"A(3) H(8) R(11) R(13)",0.9633,0.9984,0.8786,2.8402,no
mol_5,1,4,"A(2) H(6) R(12) R(13)",0.9886,0.9996,0.8547,2.8429,no
mol_6,1,4,"A(3) H(10) R(12) R(14)",0.9760,0.9990,0.9131,2.8881,no
mol_7,1,4,"A(3) H(8) R(13) R(15)",0.9927,0.9998,0.8661,2.8586,no
mol_8,1,4,"A(3) H(8) R(13) R(15)",0.9949,0.9998,0.7641,2.7587,no
mol_9,1,4,"A(4) H(10) R(13) R(15)",0.8603,0.9864,0.6316,2.4784,no
mol_10,1,4,"A(3) H(9) R(14) R(16)",0.9940,0.9999,0.8186,2.8125,no
mol_11,1,4,"A(3) H(9) R(13) R(15)",0.9895,0.7105,0.5840,2.2840,no
mol_12,1,4,"A(2) H(6) R(9) R(11)",0.9939,1.0000,0.8502,2.8441,no
mol_13,1,4,"A(3) H(8) R(12) R(14)",0.9891,0.6967,0.5805,2.2663,no
mol_14,1,4,"A(3) H(10) R(14) R(16)",0.9757,0.9985,0.7383,2.7126,no
mol_15,1,4,"A(4) H(8) R(14) R(15)",0.9947,0.9995,0.6926,2.6868,no
mol_16,1,4,"A(4) H(9) R(13) R(14)",0.9781,0.9988,0.8375,2.8144,no
mol_17,1,4,"A(3) H(10) R(15) R(17)",0.9775,0.9992,0.7239,2.7006,no
mol_18,1,4,"A(4) H(10) R(12) R(14)",0.9803,0.9991,0.7720,2.7513,no
mol_19,1,4,"A(3) H(11) R(15) R(17)",0.9775,0.9995,0.7326,2.7096,no
mol_20,1,4,"A(3) H(10) R(15) R(17)",0.8603,0.7154,0.5205,2.0963,no
mol_21,1,4,"A(4) H(9) R(12) R(14)",0.9692,0.6900,0.5646,2.2238,no
mol_22,1,4,"A(3) H(9) R(14) R(16)",0.9908,0.9996,0.6673,2.6577,no
mol_23,1,4,"A(3) H(9) R(14) R(16)",0.9965,0.9997,0.8924,2.8886,no
mol_24,1,4,"A(3) H(10) R(14) R(16)",0.9892,0.6952,0.5659,2.2503,no
