Ligand_Name,Conf_Index,Num_Sites_Matched,Matched_Ligand_Sites,Site_Score,Vector_Score,Volume_Score,Fitness,Ref_Ligand
mol_1,1,5,"A(3) A(1) H(10) R(12) R(14)",0.8851,0.5834,0.5143,1.9828,no
mol_2,1,5,"A(1) A(2) H(7) R(10) R(12)",1.0000,1.0000,1.0000,3.0000,yes
mol_3,1,5,"A(2) A(1) H(8) R(13) R(15)",0.8859,0.6144,0.5273,2.0276,no
mol_4,1,5,"A(1) A(2) H(8) R(11) R(13)",0.9738,0.9988,0.8780,2.8506,no
mol_5,1,5,"A(3) A(1) H(6) R(12) R(13)",0.9927,0.9997,0.8543,2.8467,no
mol_6,1,5,"A(1) A(2) H(10) R(12) R(14)",0.9769,0.9992,0.9132,2.8894,no
mol_7,1,5,"A(1) A(2) H(8) R(13) R(15)",0.9848,0.9995,0.8651,2.8495,no
mol_8,1,5,"A(2) A(1) H(8) R(13) R(15)",0.9894,0.9996,0.7611,2.7501,no
mol_9,1,5,"A(1) A(2) H(10) R(13) R(15)",0.3954,0.5038,0.5137,1.4129,no
mol_10,1,5,"A(2) A(1) H(9) R(14) R(16)",0.9903,0.9998,0.8181,2.8082,no
mol_11,1,5,"A(2) A(1) H(9) R(13) R(15)",0.8832,0.6105,0.5566,2.0503,no
mol_12,1,5,"A(3) A(1) H(6) R(9) R(11)",0.9946,1.0000,0.8496,2.8441,no
mol_13,1,5,"A(2) A(1) H(8) R(12) R(14)",0.8935,0.6180,0.5341,2.0455,no
mol_14,1,5,"A(2) A(1) H(10) R(14) R(16)",0.9780,0.9989,0.7369,2.7138,no
mol_15,1,5,"A(2) A(3) H(8) R(14) R(15)",0.9889,0.9990,0.6886,2.6765,no
mol_16,1,5,"A(2) A(3) H(9) R(13) R(14)",0.9821,0.9991,0.8373,2.8185,no
mol_17,1,5,"A(2) A(1) H(10) R(15) R(17)",0.9740,0.9993,0.7217,2.6950,no
mol_18,1,5,"A(1) A(2) H(10) R(12) R(14)",0.9808,0.9993,0.7703,2.7504,no
mol_19,1,5,"A(1) A(2) H(11) R(15) R(17)",0.9714,0.9994,0.7296,2.7004,no
mol_20,1,5,"A(2) A(1) H(10) R(15) R(17)",0.3988,0.5788,0.4943,1.4720,no
mol_21,1,5,"A(1) A(2) H(9) R(12) R(14)",0.8888,0.5837,0.5085,1.9810,no
mol_22,1,5,"A(2) A(1) H(9) R(14) R(16)",0.9817,0.9991,0.6633,2.6442,no
mol_23,1,5,"A(2) A(1) H(9) R(14) R(16)",0.9923,0.9997,0.8921,2.8841,no
mol_24,1,5,"A(2) A(1) H(10) R(14) R(16)",0.8961,0.6175,0.5217,2.0353,no
