Ligand_Name,Conf_Index,Num_Sites_Matched,Matched_Ligand_Sites,Site_Score,Vector_Score,Volume_Score,Fitness,Ref_Ligand
mol_1,1,4,"A(2) H(10) R(11) R(12)",0.9620,0.9980,0.5719,2.5320,no
mol_2,1,4,"A(4) H(7) R(9) R(10)",1.0000,1.0000,1.0000,3.0000,yes
mol_3,1,4,"A(3) H(8) R(12) R(13)",0.9859,0.9980,0.5774,2.5613,no
mol_4,1,4,"A(3) H(8) R(10) R(11)",0.9627,0.9998,0.8784,2.8410,no
mol_5,1,4,"A(2) H(6) R(10) R(12)",0.9886,1.0000,0.8548,2.8434,no
mol_6,1,4,"A(3) H(10) R(11) R(12)",0.9757,0.9999,0.9129,2.8885,no
mol_7,1,4,"A(3) H(8) R(12) R(13)",0.9924,1.0000,0.8661,2.8585,no
mol_8,1,4,"A(3) H(8) R(12) R(13)",0.9938,1.0000,0.7642,2.7580,no
mol_9,1,4,"A(4) H(10) R(12) R(13)",0.8606,0.9936,0.6329,2.4871,no
mol_10,1,4,"A(3) H(9) R(13) R(14)",0.9938,1.0000,0.8186,2.8124,no
mol_11,1,4,"A(3) H(9) R(12) R(13)",0.9856,0.9981,0.5841,2.5678,no
mol_12,1,4,"A(2) H(6) R(8) R(9)",0.9939,1.0000,0.8501,2.8440,no
mol_13,1,4,"A(3) H(8) R(11) R(12)",0.9833,0.9978,0.5804,2.5615,no
mol_14,1,4,"A(3) H(10) R(13) R(14)",0.9751,1.0000,0.7384,2.7135,no
mol_15,1,4,"A(4) H(8) R(12) R(14)",0.9949,1.0000,0.6926,2.6875,no
mol_16,1,4,"A(4) H(9) R(11) R(13)",0.9779,1.0000,0.8375,2.8154,no
mol_17,1,4,"A(3) H(10) R(14) R(15)",0.9770,1.0000,0.7239,2.7009,no
mol_18,1,4,"A(4) H(10) R(11) R(12)",0.9804,1.0000,0.7719,2.7523,no
mol_19,1,4,"A(3) H(11) R(14) R(15)",0.9768,1.0000,0.7325,2.7093,no
mol_20,1,4,"A(3) H(10) R(14) R(15)",0.8610,0.9955,0.5217,2.3782,no
mol_21,1,4,"A(4) H(9) R(11) R(12)",0.9676,0.9982,0.5647,2.5305,no
mol_22,1,4,"A(3) H(9) R(13) R(14)",0.9906,1.0000,0.6674,2.6580,no
mol_23,1,4,"A(3) H(9) R(13) R(14)",0.9965,1.0000,0.8924,2.8889,no
mol_24,1,4,"A(3) H(10) R(13) R(14)",0.9824,0.9978,0.5659,2.5462,no
