Ligand_Name,Conf_Index,Num_Sites_Matched,Matched_Ligand_Sites,Site_Score,Vector_Score,Volume_Score,Fitness,Ref_Ligand
mol_1,1,6,"A(1) A(2) A(4) H(10) R(11) R(14)",0.5731,0.6687,0.5350,1.7768,no
mol_2,1,6,"A(2) A(4) A(3) H(7) R(9) R(12)",0.9928,0.9998,0.8923,2.8849,no
mol_3,1,6,"A(1) A(3) A(4) H(8) R(12) R(15)",0.5664,0.6969,0.5404,1.8037,no
mol_4,1,6,"A(2) A(3) A(4) H(8) R(10) R(13)",0.9660,0.9979,0.8940,2.8579,no
mol_5,1,6,"A(1) A(2) A(4) H(6) R(10) R(13)",0.9857,1.0000,0.8613,2.8470,no
mol_6,1,6,"A(2) A(3) A(4) H(10) R(11) R(14)",0.9771,0.9986,0.8771,2.8528,no
mol_7,1,6,"A(2) A(3) A(4) H(8) R(12) R(15)",0.9874,0.9999,0.9321,2.9195,no
mol_8,1,6,"A(1) A(3) A(4) H(8) R(12) R(15)",0.9900,0.9999,0.7337,2.7236,no
mol_9,1,6,"A(2) A(4) A(3) H(10) R(12) R(15)",0.3147,0.6820,0.6142,1.6109,no
mol_10,1,6,"A(1) A(3) A(4) H(9) R(13) R(16)",0.9932,0.9999,0.9026,2.8957,no
mol_11,1,6,"A(1) A(3) A(4) H(9) R(12) R(15)",0.5603,0.6945,0.5513,1.8062,no
mol_12,1,6,"A(1) A(2) A(4) H(6) R(8) R(11)",0.9957,0.9998,0.7779,2.7733,no
mol_13,1,6,"A(1) A(3) A(4) H(8) R(11) R(14)",0.5798,0.6977,0.5196,1.7970,no
mol_14,1,6,"A(1) A(3) A(4) H(10) R(13) R(16)",0.9787,0.9982,0.7059,2.6828,no
mol_15,1,6,"A(3) A(4) A(1) H(8) R(12) R(15)",0.9849,0.9998,0.6915,2.6762,no
mol_16,1,6,"A(3) A(4) A(1) H(9) R(11) R(14)",0.9812,0.9984,0.8717,2.8513,no
mol_17,1,6,"A(1) A(3) A(4) H(10) R(14) R(17)",0.9764,0.9988,0.7216,2.6967,no
mol_18,1,6,"A(2) A(4) A(3) H(10) R(11) R(14)",0.9817,0.9986,0.7439,2.7243,no
mol_19,1,6,"A(2) A(3) A(4) H(11) R(14) R(17)",0.9732,0.9990,0.7018,2.6740,no
mol_20,1,6,"A(1) A(3) A(4) H(10) R(14) R(17)",0.4463,0.6594,0.5259,1.6316,no
mol_21,1,6,"A(2) A(4) A(3) H(9) R(11) R(14)",0.5830,0.6680,0.5383,1.7893,no
mol_22,1,6,"A(1) A(3) A(4) H(9) R(13) R(16)",0.9813,0.9998,0.6946,2.6757,no
mol_23,1,6,"A(1) A(3) A(4) H(9) R(13) R(16)",1.0000,1.0000,1.0000,3.0000,yes
mol_24,1,6,"A(1) A(3) A(4) H(10) R(13) R(16)",0.5790,0.6966,0.5518,1.8273,no
