Ligand_Name,Conf_Index,Num_Sites_Matched,Matched_Ligand_Sites,Site_Score,Vector_Score,Volume_Score,Fitness,Ref_Ligand
mol_1,1,4,"H(10) R(11) R(12) R(13)",0.9685,0.6746,0.5710,2.2141,no
mol_2,1,4,"H(7) R(9) R(10) R(11)",1.0000,1.0000,1.0000,3.0000,yes
mol_3,1,4,"H(8) R(12) R(13) R(14)",0.9872,0.6712,0.5757,2.2340,no
mol_4,1,4,"H(8) R(10) R(11) R(12)",0.9708,0.9998,0.8776,2.8481,no
mol_5,1,4,"H(6) R(10) R(12) R(11)",0.9907,1.0000,0.8545,2.8452,no
mol_6,1,4,"H(10) R(11) R(12) R(13)",0.9795,0.9998,0.9118,2.8911,no
mol_7,1,4,"H(8) R(12) R(13) R(14)",0.9942,0.9994,0.8659,2.8596,no
mol_8,1,4,"H(8) R(12) R(13) R(14)",0.9938,0.9997,0.7647,2.7582,no
mol_9,1,4,"H(10) R(12) R(13) R(14)",0.9226,0.9988,0.6338,2.5552,no
mol_10,1,4,"H(9) R(13) R(14) R(15)",0.9950,0.9998,0.8187,2.8135,no
mol_11,1,4,"H(9) R(12) R(13) R(14)",0.9868,0.6775,0.5816,2.2459,no
mol_12,1,4,"H(6) R(8) R(9) R(10)",0.9947,1.0000,0.8500,2.8446,no
mol_13,1,4,"H(8) R(11) R(12) R(13)",0.9853,0.6773,0.5789,2.2415,no
mol_14,1,4,"H(10) R(13) R(14) R(15)",0.9795,0.9999,0.7381,2.7174,no
mol_15,1,4,"H(8) R(12) R(14) R(13)",0.9951,0.9994,0.6926,2.6871,no
mol_16,1,4,"H(9) R(11) R(13) R(12)",0.9815,0.9999,0.8370,2.8184,no
mol_17,1,4,"H(10) R(14) R(15) R(16)",0.9798,0.9997,0.7237,2.7032,no
mol_18,1,4,"H(10) R(11) R(12) R(13)",0.9833,0.9998,0.7716,2.7548,no
mol_19,1,4,"H(11) R(14) R(15) R(16)",0.9790,0.9995,0.7323,2.7108,no
mol_20,1,4,"H(10) R(14) R(15) R(16)",0.9235,0.7227,0.5247,2.1710,no
mol_21,1,4,"H(9) R(11) R(12) R(13)",0.9725,0.6897,0.5639,2.2261,no
mol_22,1,4,"H(9) R(13) R(14) R(15)",0.9917,0.9994,0.6671,2.6581,no
mol_23,1,4,"H(9) R(13) R(14) R(15)",0.9972,0.9999,0.8924,2.8894,no
mol_24,1,4,"H(10) R(13) R(14) R(15)",0.9839,0.6780,0.5642,2.2261,no
