Ligand_Name,Conf_Index,Num_Sites_Matched,Matched_Ligand_Sites,Site_Score,Vector_Score,Volume_Score,Fitness,Ref_Ligand
mol_1,1,5,"A(4) A(2) H(10) R(11) R(14)",0.9572,0.7593,0.5716,2.2882,no
mol_2,1,5,"A(3) A(4) H(7) R(9) R(12)",1.0000,1.0000,1.0000,3.0000,yes
mol_3,1,5,"A(4) A(3) H(8) R(12) R(15)",0.9768,0.7800,0.5768,2.3336,no
mol_4,1,5,"A(4) A(3) H(8) R(10) R(13)",0.9633,0.9987,0.8791,2.8412,no
mol_5,1,5,"A(4) A(2) H(6) R(10) R(13)",0.9895,0.9997,0.8547,2.8438,no
mol_6,1,5,"A(4) A(3) H(10) R(11) R(14)",0.9750,0.9992,0.9134,2.8876,no
mol_7,1,5,"A(4) A(3) H(8) R(12) R(15)",0.9918,0.9998,0.8660,2.8577,no
mol_8,1,5,"A(4) A(3) H(8) R(12) R(15)",0.9915,0.9998,0.7641,2.7555,no
mol_9,1,5,"A(3) A(4) H(10) R(12) R(15)",0.8698,0.9898,0.6331,2.4926,no
mol_10,1,5,"A(4) A(3) H(9) R(13) R(16)",0.9930,0.9999,0.8185,2.8114,no
mol_11,1,5,"A(4) A(3) H(9) R(12) R(15)",0.9768,0.7820,0.5835,2.3423,no
mol_12,1,5,"A(4) A(2) H(6) R(8) R(11)",0.9936,1.0000,0.8503,2.8438,no
mol_13,1,5,"A(4) A(3) H(8) R(11) R(14)",0.9733,0.7716,0.5799,2.3248,no
mol_14,1,5,"A(4) A(3) H(10) R(13) R(16)",0.9759,0.9989,0.7385,2.7133,no
mol_15,1,5,"A(1) A(4) H(8) R(12) R(15)",0.9936,0.9996,0.6926,2.6859,no
mol_16,1,5,"A(1) A(4) H(9) R(11) R(14)",0.9781,0.9991,0.8376,2.8148,no
mol_17,1,5,"A(4) A(3) H(10) R(14) R(17)",0.9769,0.9994,0.7241,2.7004,no
mol_18,1,5,"A(3) A(4) H(10) R(11) R(14)",0.9800,0.9993,0.7722,2.7515,no
mol_19,1,5,"A(4) A(3) H(11) R(14) R(17)",0.9759,0.9996,0.7329,2.7084,no
mol_20,1,5,"A(4) A(3) H(10) R(14) R(17)",0.8712,0.7867,0.5221,2.1800,no
mol_21,1,5,"A(3) A(4) H(9) R(11) R(14)",0.9627,0.7679,0.5644,2.2950,no
mol_22,1,5,"A(4) A(3) H(9) R(13) R(16)",0.9881,0.9997,0.6671,2.6550,no
mol_23,1,5,"A(4) A(3) H(9) R(13) R(16)",0.9958,0.9998,0.8924,2.8879,no
mol_24,1,5,"A(4) A(3) H(10) R(13) R(16)",0.9727,0.7705,0.5655,2.3087,no
