Ligand_Name,Conf_Index,Num_Sites_Matched,Matched_Ligand_Sites,Site_Score,Vector_Score,Volume_Score,Fitness,Ref_Ligand
mol_1,1,6,"A(1) A(2) H(10) R(11) R(12) R(14)",0.9675,0.9964,0.8007,2.7645,no
mol_2,1,6,"A(2) A(4) H(7) R(9) R(10) R(12)",0.5586,0.6877,0.5711,1.8174,no
mol_3,1,6,"A(1) A(3) H(8) R(12) R(13) R(15)",0.9915,0.9999,0.7464,2.7378,no
mol_4,1,6,"A(2) A(3) H(8) R(10) R(11) R(13)",0.5621,0.6698,0.5280,1.7599,no
mol_5,1,6,"A(1) A(2) H(6) R(10) R(12) R(13)",0.5587,0.6963,0.5213,1.7763,no
mol_6,1,6,"A(2) A(3) H(10) R(11) R(12) R(14)",0.5557,0.6697,0.5418,1.7673,no
mol_7,1,6,"A(2) A(3) H(8) R(12) R(13) R(15)",0.5483,0.6869,0.5424,1.7776,no
mol_8,1,6,"A(1) A(3) H(8) R(12) R(13) R(15)",0.5526,0.6890,0.5758,1.8174,no
mol_9,1,6,"A(2) A(4) H(10) R(12) R(13) R(15)",0.4707,0.6654,0.5136,1.6496,no
mol_10,1,6,"A(1) A(3) H(9) R(13) R(14) R(16)",0.5513,0.6876,0.5227,1.7615,no
mol_11,1,6,"A(1) A(3) H(9) R(12) R(13) R(15)",1.0000,1.0000,1.0000,3.0000,yes
mol_12,1,6,"A(1) A(2) H(6) R(8) R(9) R(11)",0.5562,0.6856,0.5825,1.8243,no
mol_13,1,6,"A(1) A(3) H(8) R(11) R(12) R(14)",0.9734,0.9993,0.7830,2.7557,no
mol_14,1,6,"A(1) A(3) H(10) R(13) R(14) R(16)",0.5517,0.6650,0.7167,1.9334,no
mol_15,1,6,"A(3) A(4) H(8) R(12) R(14) R(15)",0.5437,0.6891,0.6674,1.9001,no
mol_16,1,6,"A(3) A(4) H(9) R(11) R(13) R(14)",0.5585,0.6705,0.5288,1.7577,no
mol_17,1,6,"A(1) A(3) H(10) R(14) R(15) R(17)",0.5478,0.6673,0.7103,1.9254,no
mol_18,1,6,"A(2) A(4) H(10) R(11) R(12) R(14)",0.5505,0.6685,0.6229,1.8419,no
mol_19,1,6,"A(2) A(3) H(11) R(14) R(15) R(17)",0.5447,0.6687,0.7089,1.9223,no
mol_20,1,6,"A(1) A(3) H(10) R(14) R(15) R(17)",0.3156,0.6776,0.5736,1.5668,no
mol_21,1,6,"A(2) A(4) H(9) R(11) R(12) R(14)",0.9626,0.9944,0.8156,2.7726,no
mol_22,1,6,"A(1) A(3) H(9) R(13) R(14) R(16)",0.5426,0.6874,0.5275,1.7576,no
mol_23,1,6,"A(1) A(3) H(9) R(13) R(14) R(16)",0.5558,0.6925,0.5540,1.8023,no
mol_24,1,6,"A(1) A(3) H(10) R(13) R(14) R(16)",0.9742,0.9993,0.7877,2.7612,no
