Ligand_Name,Conf_Index,Num_Sites_Matched,Matched_Ligand_Sites,Site_Score,Vector_Score,Volume_Score,Fitness,Ref_Ligand
mol_1,1,4,"A(2) A(4) H(10) R(14)",0.9644,0.6658,0.5542,2.1845,no
mol_2,1,4,"A(4) A(3) H(7) R(12)",0.9956,0.9997,0.8923,2.8876,no
mol_3,1,4,"A(3) A(4) H(8) R(15)",0.9891,0.7197,0.5582,2.2670,no
mol_4,1,4,"A(3) A(4) H(8) R(13)",0.9641,0.9967,0.8935,2.8543,no
mol_5,1,4,"A(2) A(4) H(6) R(13)",0.9861,1.0000,0.8604,2.8465,no
mol_6,1,4,"A(3) A(4) H(10) R(14)",0.9764,0.9976,0.8766,2.8506,no
mol_7,1,4,"A(3) A(4) H(8) R(15)",0.9943,1.0000,0.9312,2.9254,no
mol_8,1,4,"A(3) A(4) H(8) R(15)",0.9928,1.0000,0.7335,2.7263,no
mol_9,1,4,"A(4) A(3) H(10) R(15)",0.8622,0.9835,0.6497,2.4955,no
mol_10,1,4,"A(3) A(4) H(9) R(16)",0.9964,0.9999,0.9021,2.8984,no
mol_11,1,4,"A(3) A(4) H(9) R(15)",0.9878,0.7224,0.5650,2.2751,no
mol_12,1,4,"A(2) A(4) H(6) R(11)",0.9961,0.9996,0.7777,2.7735,no
mol_13,1,4,"A(3) A(4) H(8) R(14)",0.9873,0.7084,0.5377,2.2334,no
mol_14,1,4,"A(3) A(4) H(10) R(16)",0.9772,0.9969,0.7058,2.6799,no
mol_15,1,4,"A(4) A(1) H(8) R(15)",0.9939,1.0000,0.6916,2.6854,no
mol_16,1,4,"A(4) A(1) H(9) R(14)",0.9792,0.9973,0.8711,2.8476,no
mol_17,1,4,"A(3) A(4) H(10) R(17)",0.9785,0.9979,0.7216,2.6979,no
mol_18,1,4,"A(4) A(3) H(10) R(14)",0.9812,0.9977,0.7440,2.7229,no
mol_19,1,4,"A(3) A(4) H(11) R(17)",0.9778,0.9985,0.7019,2.6782,no
mol_20,1,4,"A(3) A(4) H(10) R(17)",0.8622,0.7021,0.5446,2.1089,no
mol_21,1,4,"A(4) A(3) H(9) R(14)",0.9699,0.6772,0.5578,2.2049,no
mol_22,1,4,"A(3) A(4) H(9) R(16)",0.9927,1.0000,0.6946,2.6872,no
mol_23,1,4,"A(3) A(4) H(9) R(16)",1.0000,1.0000,1.0000,3.0000,yes
mol_24,1,4,"A(3) A(4) H(10) R(16)",0.9874,0.7069,0.5714,2.2658,no
