Ligand_Name,Conf_Index,Num_Sites_Matched,Matched_Ligand_Sites,Site_Score,Vector_Score,Volume_Score,Fitness,Ref_Ligand
mol_1,1,5,"A(1) H(10) R(11) R(12) R(14)",0.9519,0.5721,0.5145,2.0386,no
mol_2,1,5,"A(2) H(7) R(9) R(10) R(12)",1.0000,1.0000,1.0000,3.0000,yes
mol_3,1,5,"A(1) H(8) R(12) R(13) R(15)",0.9608,0.6008,0.5264,2.0880,no
mol_4,1,5,"A(2) H(8) R(10) R(11) R(13)",0.9743,0.9988,0.8778,2.8509,no
mol_5,1,5,"A(1) H(6) R(10) R(12) R(13)",0.9935,0.9997,0.8542,2.8474,no
mol_6,1,5,"A(2) H(10) R(11) R(12) R(14)",0.9777,0.9993,0.9132,2.8902,no
mol_7,1,5,"A(2) H(8) R(12) R(13) R(15)",0.9847,0.9995,0.8651,2.8493,no
mol_8,1,5,"A(1) H(8) R(12) R(13) R(15)",0.9890,0.9996,0.7614,2.7500,no
mol_9,1,5,"A(6) H(10) R(12) R(13) R(15)",0.3934,0.7191,0.3990,1.5114,no
mol_10,1,5,"A(1) H(9) R(13) R(14) R(16)",0.9903,0.9998,0.8181,2.8082,no
mol_11,1,5,"A(1) H(9) R(12) R(13) R(15)",0.9585,0.5966,0.5619,2.1169,no
mol_12,1,5,"A(1) H(6) R(8) R(9) R(11)",0.9948,1.0000,0.8494,2.8443,no
mol_13,1,5,"A(1) H(8) R(11) R(12) R(14)",0.9618,0.6052,0.5367,2.1037,no
mol_14,1,5,"A(1) H(10) R(13) R(14) R(16)",0.9795,0.9990,0.7366,2.7151,no
mol_15,1,5,"A(3) H(8) R(12) R(14) R(15)",0.9896,0.9990,0.6882,2.6767,no
mol_16,1,5,"A(3) H(9) R(11) R(13) R(14)",0.9830,0.9991,0.8374,2.8196,no
mol_17,1,5,"A(1) H(10) R(14) R(15) R(17)",0.9755,0.9993,0.7213,2.6961,no
mol_18,1,5,"A(2) H(10) R(11) R(12) R(14)",0.9814,0.9993,0.7701,2.7508,no
mol_19,1,5,"A(2) H(11) R(14) R(15) R(17)",0.9729,0.9994,0.7292,2.7015,no
mol_20,1,5,"A(1) H(10) R(14) R(15) R(17)",0.3937,0.5804,0.4964,1.4706,no
mol_21,1,5,"A(2) H(9) R(11) R(12) R(14)",0.9606,0.5735,0.5083,2.0424,no
mol_22,1,5,"A(1) H(9) R(13) R(14) R(16)",0.9830,0.9990,0.6626,2.6446,no
mol_23,1,5,"A(1) H(9) R(13) R(14) R(16)",0.9939,0.9997,0.8920,2.8856,no
mol_24,1,5,"A(1) H(10) R(13) R(14) R(16)",0.9609,0.6048,0.5220,2.0877,no
