Ligand_Name,Conf_Index,Num_Sites_Matched,Matched_Ligand_Sites,Site_Score,Vector_Score,Volume_Score,Fitness,Ref_Ligand
mol_1,1,3,"D(4) D(5) R(7)",0.9197,0.9952,0.7344,2.6493,no
mol_3,1,3,"D(5) D(6) R(8)",0.9957,0.9991,0.8642,2.8590,no
mol_4,1,3,"D(5) D(6) R(8)",0.9989,1.0000,0.9846,2.9835,no
mol_5,1,3,"D(6) D(7) R(8)",0.9993,1.0000,0.9575,2.9568,no
mol_6,1,3,"D(5) D(6) R(8)",0.9950,0.9938,0.8074,2.7962,no
mol_8,1,3,"D(6) D(7) R(9)",0.9979,0.9973,0.8505,2.8458,no
mol_10,1,3,"D(5) D(6) R(8)",0.9977,0.9978,0.9380,2.9336,no
mol_11,1,3,"D(5) D(6) R(8)",0.9996,1.0000,0.9842,2.9838,no
mol_12,1,3,"D(6) D(7) R(8)",0.9515,0.9993,0.6483,2.5991,no
mol_13,1,3,"D(7) D(8) R(11)",0.9916,0.9969,0.8645,2.8530,no
mol_14,1,3,"D(5) D(6) R(9)",0.9942,1.0000,0.9295,2.9237,no
mol_15,1,3,"D(5) D(6) R(9)",0.9910,0.9994,0.6717,2.6622,no
mol_16,1,3,"D(6) D(7) R(9)",0.9951,0.9950,0.7822,2.7724,no
mol_17,1,3,"D(5) D(6) R(7)",1.0000,1.0000,1.0000,3.0000,yes
mol_18,1,3,"D(7) D(8) R(11)",0.9957,0.9950,0.8526,2.8432,no
mol_19,1,3,"D(5) D(6) R(8)",0.9978,0.9980,0.9405,2.9362,no
