Ligand_Name,Conf_Index,Num_Sites_Matched,Matched_Ligand_Sites,Site_Score,Vector_Score,Volume_Score,Fitness,Ref_Ligand
mol_1,1,4,"D(4) D(5) R(7) R(8)",0.9267,0.9964,0.7362,2.6594,no
mol_3,1,4,"D(5) D(6) R(8) R(9)",0.9913,0.9993,0.8647,2.8553,no
mol_4,1,4,"D(5) D(6) R(8) R(9)",0.9990,1.0000,0.9846,2.9836,no
mol_5,1,4,"D(6) D(7) R(8) R(9)",0.9994,1.0000,0.9575,2.9569,no
mol_6,1,4,"D(5) D(6) R(8) R(9)",0.9905,0.9953,0.8078,2.7937,no
mol_8,1,4,"D(6) D(7) R(9) R(10)",0.9862,0.9979,0.8510,2.8351,no
mol_10,1,4,"D(5) D(6) R(8) R(9)",0.9933,0.9983,0.9384,2.9300,no
mol_11,1,4,"D(5) D(6) R(8) R(9)",0.9996,1.0000,0.9842,2.9838,no
mol_12,1,4,"D(6) D(7) R(8) R(9)",0.9565,0.9995,0.6487,2.6047,no
mol_13,1,4,"D(7) D(8) R(11) R(12)",0.9867,0.9975,0.8651,2.8493,no
mol_14,1,4,"D(5) D(6) R(9) R(10)",0.9948,1.0000,0.9295,2.9243,no
mol_15,1,4,"D(5) D(6) R(9) R(10)",0.9898,0.9996,0.6723,2.6617,no
mol_16,1,4,"D(6) D(7) R(9) R(10)",0.9956,0.9963,0.7823,2.7742,no
mol_17,1,4,"D(5) D(6) R(7) R(8)",1.0000,1.0000,1.0000,3.0000,yes
mol_18,1,4,"D(7) D(8) R(11) R(12)",0.9891,0.9961,0.8530,2.8382,no
mol_19,1,4,"D(5) D(6) R(8) R(9)",0.9943,0.9985,0.9407,2.9335,no
