Ligand_Name,Conf_Index,Num_Sites_Matched,Matched_Ligand_Sites,Site_Score,Vector_Score,Volume_Score,Fitness,Ref_Ligand
mol_1,1,5,"D(4) D(5) R(7) R(8) R(9)",0.9321,0.9971,0.7380,2.6672,no
mol_3,1,5,"D(5) D(6) R(8) R(9) R(10)",0.9920,0.9994,0.8647,2.8560,no
mol_4,1,5,"D(5) D(6) R(8) R(9) R(10)",0.9991,1.0000,0.9846,2.9837,no
mol_5,1,5,"D(6) D(7) R(8) R(9) R(10)",0.9994,1.0000,0.9575,2.9569,no
mol_6,1,5,"D(5) D(6) R(8) R(9) R(10)",0.9914,0.9962,0.8078,2.7953,no
mol_8,1,5,"D(6) D(7) R(9) R(10) R(11)",0.9867,0.9982,0.8511,2.8361,no
mol_10,1,5,"D(5) D(6) R(8) R(9) R(10)",0.9929,0.9987,0.9385,2.9300,no
mol_11,1,5,"D(5) D(6) R(8) R(9) R(10)",0.9994,1.0000,0.9842,2.9836,no
mol_12,1,5,"D(6) D(7) R(8) R(9) R(10)",0.9558,0.9996,0.6506,2.6059,no
mol_13,1,5,"D(7) D(8) R(11) R(12) R(13)",0.9868,0.9980,0.8653,2.8501,no
mol_14,1,5,"D(5) D(6) R(9) R(10) R(11)",0.9953,1.0000,0.9295,2.9248,no
mol_15,1,5,"D(5) D(6) R(9) R(10) R(11)",0.9906,0.9996,0.6725,2.6627,no
mol_16,1,5,"D(6) D(7) R(9) R(10) R(11)",0.9956,0.9970,0.7824,2.7750,no
mol_17,1,5,"D(5) D(6) R(7) R(8) R(9)",1.0000,1.0000,1.0000,3.0000,yes
mol_18,1,5,"D(7) D(8) R(11) R(12) R(13)",0.9881,0.9969,0.8533,2.8382,no
mol_19,1,5,"D(5) D(6) R(8) R(9) R(10)",0.9938,0.9988,0.9409,2.9335,no
