Ligand_Name,Conf_Index,Num_Sites_Matched,Matched_Ligand_Sites,Site_Score,Vector_Score,Volume_Score,Fitness,Ref_Ligand
mol_1,1,4,"D(4) D(5) R(7) R(9)",0.9263,0.9964,0.7372,2.6599,no
mol_3,1,4,"D(5) D(6) R(8) R(10)",0.9962,0.9993,0.8642,2.8597,no
mol_4,1,4,"D(5) D(6) R(8) R(10)",0.9990,1.0000,0.9846,2.9836,no
mol_5,1,4,"D(6) D(7) R(8) R(10)",0.9994,1.0000,0.9575,2.9569,no
mol_6,1,4,"D(5) D(6) R(8) R(10)",0.9942,0.9953,0.8074,2.7968,no
mol_8,1,4,"D(6) D(7) R(9) R(11)",0.9972,0.9979,0.8505,2.8456,no
mol_10,1,4,"D(5) D(6) R(8) R(10)",0.9967,0.9984,0.9381,2.9331,no
mol_11,1,4,"D(5) D(6) R(8) R(10)",0.9994,1.0000,0.9842,2.9835,no
mol_12,1,4,"D(6) D(7) R(8) R(10)",0.9512,0.9995,0.6502,2.6009,no
mol_13,1,4,"D(7) D(8) R(11) R(13)",0.9918,0.9976,0.8646,2.8540,no
mol_14,1,4,"D(5) D(6) R(9) R(11)",0.9949,1.0000,0.9295,2.9244,no
mol_15,1,4,"D(5) D(6) R(9) R(11)",0.9920,0.9996,0.6717,2.6633,no
mol_16,1,4,"D(6) D(7) R(9) R(11)",0.9951,0.9963,0.7824,2.7738,no
mol_17,1,4,"D(5) D(6) R(7) R(9)",1.0000,1.0000,1.0000,3.0000,yes
mol_18,1,4,"D(7) D(8) R(11) R(13)",0.9937,0.9962,0.8527,2.8425,no
mol_19,1,4,"D(5) D(6) R(8) R(10)",0.9968,0.9985,0.9405,2.9359,no
