Ligand_Name,Conf_Index,Num_Sites_Matched,Matched_Ligand_Sites,Site_Score,Vector_Score,Volume_Score,Fitness,Ref_Ligand
mol_1,1,4,"A(2) D(4) D(5) R(8)",0.9237,0.9964,0.7020,2.6221,no
mol_3,1,4,"A(3) D(5) D(6) R(9)",0.9984,0.9998,0.8462,2.8444,no
mol_4,1,4,"A(3) D(5) D(6) R(9)",0.9921,0.9994,0.9233,2.9148,no
mol_5,1,4,"A(4) D(6) D(7) R(9)",0.9914,0.9994,0.9329,2.9237,no
mol_6,1,4,"A(3) D(5) D(6) R(9)",0.9934,0.9996,0.7882,2.7812,no
mol_8,1,4,"A(3) D(6) D(7) R(10)",0.9933,0.9995,0.8481,2.8409,no
mol_10,1,4,"A(3) D(5) D(6) R(9)",1.0000,1.0000,1.0000,3.0000,yes
mol_11,1,4,"A(3) D(5) D(6) R(9)",0.9917,0.9994,0.9226,2.9137,no
mol_12,1,4,"A(4) D(6) D(7) R(9)",0.6559,0.8232,0.4843,1.9635,no
mol_13,1,4,"A(3) D(7) D(8) R(12)",0.9926,0.9998,0.9271,2.9195,no
mol_14,1,4,"A(3) D(5) D(6) R(10)",0.9878,0.9993,0.8806,2.8676,no
mol_15,1,4,"A(3) D(5) D(6) R(10)",0.9939,0.9997,0.6765,2.6701,no
mol_16,1,4,"A(3) D(6) D(7) R(10)",0.9888,0.9977,0.7397,2.7261,no
mol_17,1,4,"A(3) D(5) D(6) R(8)",0.9916,0.9994,0.9339,2.9249,no
mol_18,1,4,"A(3) D(7) D(8) R(12)",0.9948,0.9998,0.9165,2.9111,no
mol_19,1,4,"A(3) D(5) D(6) R(9)",0.9989,1.0000,0.9927,2.9915,no
