Ligand_Name,Conf_Index,Num_Sites_Matched,Matched_Ligand_Sites,Site_Score,Vector_Score,Volume_Score,Fitness,Ref_Ligand
mol_1,1,3,"D(5) R(7) R(8)",0.9173,0.9952,0.7339,2.6463,no
mol_2,1,3,"D(6) R(8) R(10)",0.5979,0.6575,0.2806,1.5359,no
mol_3,1,3,"D(6) R(8) R(9)",0.9958,0.9991,0.8637,2.8586,no
mol_4,1,3,"D(6) R(8) R(9)",0.9989,1.0000,0.9845,2.9835,no
mol_5,1,3,"D(7) R(8) R(9)",0.9993,1.0000,0.9575,2.9569,no
mol_6,1,3,"D(6) R(8) R(9)",0.9953,0.9934,0.8061,2.7949,no
mol_7,1,3,"D(5) R(9) R(8)",0.9261,0.9922,0.5496,2.4680,no
mol_8,1,3,"D(7) R(9) R(10)",0.9981,0.9972,0.8451,2.8404,no
mol_9,1,3,"D(4) R(8) R(7)",0.6863,0.5947,0.2951,1.5761,no
mol_10,1,3,"D(6) R(8) R(9)",0.9978,0.9977,0.9347,2.9301,no
mol_11,1,3,"D(6) R(8) R(9)",0.9997,1.0000,0.9842,2.9838,no
mol_12,1,3,"D(7) R(8) R(9)",0.9553,0.9993,0.6455,2.6001,no
mol_13,1,3,"D(8) R(11) R(12)",0.9920,0.9966,0.8599,2.8484,no
mol_14,1,3,"D(6) R(9) R(10)",0.9945,1.0000,0.9296,2.9241,no
mol_15,1,3,"D(6) R(9) R(10)",0.9915,0.9995,0.6715,2.6625,no
mol_16,1,3,"D(7) R(9) R(10)",0.9954,0.9951,0.7825,2.7730,no
mol_17,1,3,"D(6) R(7) R(8)",1.0000,1.0000,1.0000,3.0000,yes
mol_18,1,3,"D(8) R(11) R(12)",0.9959,0.9946,0.8482,2.8387,no
mol_19,1,3,"D(6) R(8) R(9)",0.9978,0.9979,0.9377,2.9334,no
