Ligand_Name,Conf_Index,Num_Sites_Matched,Matched_Ligand_Sites,Site_Score,Vector_Score,Volume_Score,Fitness,Ref_Ligand
mol_1,1,5,"A(3) D(5) R(8) R(9) R(10)",0.5684,0.9245,0.6313,2.1243,no
mol_2,1,5,"A(3) D(5) R(8) R(9) R(10)",0.5691,0.9247,0.6836,2.1773,no
mol_3,1,5,"A(4) D(5) R(10) R(9) R(11)",0.5543,0.9112,0.6866,2.1521,no
mol_4,1,5,"A(3) D(5) R(8) R(9) R(10)",0.5773,0.9278,0.5952,2.1003,no
mol_5,1,5,"A(4) D(6) R(8) R(9) R(10)",0.5352,0.9040,0.6149,2.0540,no
mol_6,1,5,"A(4) D(6) R(8) R(9) R(10)",0.5255,0.9005,0.5064,1.9324,no
mol_7,1,5,"A(4) D(6) R(9) R(10) R(11)",0.5381,0.9067,0.5105,1.9553,no
mol_8,1,5,"A(3) D(5) R(8) R(9) R(10)",1.0000,1.0000,1.0000,3.0000,yes
mol_9,1,5,"A(3) D(5) R(8) R(9) R(10)",0.5664,0.9235,0.6838,2.1738,no
mol_10,1,5,"A(4) D(6) R(7) R(8) R(9)",0.5367,0.9049,0.5748,2.0164,no
mol_11,1,5,"A(4) D(6) R(9) R(10) R(11)",0.6042,0.9336,0.6692,2.2070,no
mol_12,1,5,"A(4) D(6) R(9) R(10) R(11)",0.5366,0.9049,0.5783,2.0198,no
mol_13,1,5,"A(4) D(6) R(8) R(9) R(10)",0.5373,0.9049,0.6655,2.1076,no
mol_14,1,5,"A(4) D(6) R(8) R(9) R(10)",0.5298,0.9028,0.5054,1.9380,no
mol_15,1,5,"A(3) D(5) R(8) R(9) R(10)",0.5388,0.9121,0.5890,2.0399,no
mol_16,1,5,"A(4) D(6) R(8) R(9) R(10)",0.5321,0.9041,0.5210,1.9573,no
mol_17,1,5,"A(3) D(5) R(9) R(10) R(11)",0.5622,0.9217,0.6683,2.1522,no
mol_18,1,5,"A(3) D(5) R(8) R(9) R(10)",0.5747,0.9270,0.6379,2.1397,no
