Ligand_Name,Conf_Index,Num_Sites_Matched,Matched_Ligand_Sites,Site_Score,Vector_Score,Volume_Score,Fitness,Ref_Ligand
mol_1,1,5,"A(2) A(3) D(5) R(8) R(10)",0.9913,1.0000,0.9441,2.9353,no
mol_2,1,5,"A(2) A(3) D(5) R(8) R(10)",0.9905,1.0000,0.9722,2.9626,no
mol_3,1,5,"A(1) A(4) D(5) R(10) R(11)",0.9616,0.9981,0.8209,2.7806,no
mol_4,1,5,"A(2) A(3) D(5) R(8) R(10)",0.9791,0.9999,0.9127,2.8916,no
mol_5,1,5,"A(2) A(4) D(6) R(8) R(10)",0.9568,0.9982,0.8207,2.7756,no
mol_6,1,5,"A(2) A(4) D(6) R(8) R(10)",0.9446,0.9980,0.7207,2.6634,no
mol_7,1,5,"A(2) A(4) D(6) R(9) R(11)",0.9615,0.9988,0.7317,2.6920,no
mol_8,1,5,"A(2) A(3) D(5) R(8) R(10)",0.5507,0.9219,0.6709,2.1435,no
mol_9,1,5,"A(2) A(3) D(5) R(8) R(10)",0.9939,1.0000,0.9787,2.9726,no
mol_10,1,5,"A(2) A(4) D(6) R(7) R(9)",0.9587,0.9983,0.8078,2.7649,no
mol_11,1,5,"A(2) A(4) D(6) R(9) R(11)",0.9155,0.9988,0.9044,2.8188,no
mol_12,1,5,"A(2) A(4) D(6) R(9) R(11)",0.9590,0.9984,0.8720,2.8294,no
mol_13,1,5,"A(2) A(4) D(6) R(8) R(10)",0.9594,0.9982,0.7803,2.7380,no
mol_14,1,5,"A(3) A(4) D(6) R(8) R(10)",0.9517,0.9983,0.7551,2.7051,no
mol_15,1,5,"A(2) A(3) D(5) R(8) R(10)",0.9636,0.9997,0.9021,2.8654,no
mol_16,1,5,"A(2) A(4) D(6) R(8) R(10)",0.9544,0.9985,0.7816,2.7346,no
mol_17,1,5,"A(2) A(3) D(5) R(9) R(11)",1.0000,1.0000,1.0000,3.0000,yes
mol_18,1,5,"A(2) A(3) D(5) R(8) R(10)",0.9820,0.9999,0.9399,2.9218,no
