Ligand_Name,Conf_Index,Num_Sites_Matched,Matched_Ligand_Sites,Site_Score,Vector_Score,Volume_Score,Fitness,Ref_Ligand
mol_1,1,5,"A(1) A(2) A(3) D(4) R(10)",0.9929,1.0000,0.9441,2.9369,no
mol_2,1,5,"A(1) A(2) A(3) D(4) R(10)",0.9917,1.0000,0.9720,2.9636,no
mol_3,1,5,"A(2) A(1) A(4) D(6) R(11)",0.9526,0.9976,0.8186,2.7689,no
mol_4,1,5,"A(1) A(2) A(3) D(4) R(10)",0.9812,0.9999,0.9128,2.8939,no
mol_5,1,5,"A(1) A(2) A(4) D(5) R(10)",0.9702,0.9980,0.8178,2.7859,no
mol_6,1,5,"A(1) A(2) A(4) D(5) R(10)",0.9628,0.9980,0.7182,2.6790,no
mol_7,1,5,"A(1) A(2) A(4) D(5) R(11)",0.9767,0.9987,0.7298,2.7052,no
mol_8,1,5,"A(1) A(2) A(3) D(4) R(10)",0.5347,0.9623,0.6796,2.1766,no
mol_9,1,5,"A(1) A(2) A(3) D(4) R(10)",0.9952,1.0000,0.9787,2.9739,no
mol_10,1,5,"A(1) A(2) A(4) D(5) R(9)",0.9732,0.9982,0.8049,2.7763,no
mol_11,1,5,"A(1) A(2) A(4) D(5) R(11)",0.9048,0.9991,0.9023,2.8062,no
mol_12,1,5,"A(1) A(2) A(4) D(5) R(11)",0.9756,0.9982,0.8700,2.8438,no
mol_13,1,5,"A(1) A(2) A(4) D(5) R(10)",0.9687,0.9980,0.7784,2.7451,no
mol_14,1,5,"A(2) A(3) A(4) D(5) R(10)",0.9672,0.9983,0.7534,2.7189,no
mol_15,1,5,"A(1) A(2) A(3) D(4) R(10)",0.9673,0.9998,0.9027,2.8698,no
mol_16,1,5,"A(1) A(2) A(4) D(5) R(10)",0.9685,0.9985,0.7803,2.7472,no
mol_17,1,5,"A(1) A(2) A(3) D(4) R(11)",1.0000,1.0000,1.0000,3.0000,yes
mol_18,1,5,"A(1) A(2) A(3) D(4) R(10)",0.9824,0.9999,0.9399,2.9222,no
