Ligand_Name,Conf_Index,Num_Sites_Matched,Matched_Ligand_Sites,Site_Score,Vector_Score,Volume_Score,Fitness,Ref_Ligand
mol_1,1,5,"A(3) D(4) R(8) R(9) R(10)",0.9922,1.0000,0.9441,2.9363,no
mol_2,1,5,"A(3) D(4) R(8) R(9) R(10)",0.9929,1.0000,0.9719,2.9647,no
mol_3,1,5,"A(4) D(6) R(10) R(9) R(11)",0.9248,0.9981,0.8230,2.7460,no
mol_4,1,5,"A(3) D(4) R(8) R(9) R(10)",0.9841,0.9998,0.9123,2.8963,no
mol_5,1,5,"A(4) D(5) R(8) R(9) R(10)",0.9534,0.9983,0.8246,2.7763,no
mol_6,1,5,"A(4) D(5) R(8) R(9) R(10)",0.9597,0.9980,0.7254,2.6830,no
mol_7,1,5,"A(4) D(5) R(9) R(10) R(11)",0.9698,0.9988,0.7348,2.7034,no
mol_8,1,5,"A(3) D(4) R(8) R(9) R(10)",0.5426,0.9306,0.6734,2.1466,no
mol_9,1,5,"A(3) D(4) R(8) R(9) R(10)",0.9955,1.0000,0.9787,2.9741,no
mol_10,1,5,"A(4) D(5) R(7) R(8) R(9)",0.9581,0.9984,0.8118,2.7683,no
mol_11,1,5,"A(4) D(5) R(9) R(10) R(11)",0.9025,0.9979,0.9085,2.8089,no
mol_12,1,5,"A(4) D(5) R(9) R(10) R(11)",0.9600,0.9984,0.8746,2.8330,no
mol_13,1,5,"A(4) D(5) R(8) R(9) R(10)",0.9498,0.9983,0.7836,2.7317,no
mol_14,1,5,"A(4) D(5) R(8) R(9) R(10)",0.9603,0.9983,0.7590,2.7177,no
mol_15,1,5,"A(3) D(4) R(8) R(9) R(10)",0.9737,0.9996,0.9016,2.8749,no
mol_16,1,5,"A(4) D(5) R(8) R(9) R(10)",0.9612,0.9986,0.7863,2.7460,no
mol_17,1,5,"A(3) D(4) R(9) R(10) R(11)",1.0000,1.0000,1.0000,3.0000,yes
mol_18,1,5,"A(3) D(4) R(8) R(9) R(10)",0.9851,0.9999,0.9393,2.9243,no
