Ligand_Name,Conf_Index,Num_Sites_Matched,Matched_Ligand_Sites,Site_Score,Vector_Score,Volume_Score,Fitness,Ref_Ligand
mol_2,1,6,"A(2) D(3) H(6) R(9) R(8) R(11)",0.8032,0.8950,0.6512,2.3494,no
mol_3,1,6,"A(3) D(4) H(7) R(9) R(8) R(11)",0.6815,0.7537,0.6763,2.1115,no
mol_4,1,6,"A(3) D(4) H(7) R(10) R(9) R(12)",0.3920,0.6621,0.6354,1.6895,no
mol_5,1,6,"A(4) D(5) H(7) R(8) R(9) R(11)",1.0000,1.0000,1.0000,3.0000,yes
mol_6,1,6,"A(3) D(4) H(7) R(9) R(8) R(10)",0.6589,0.8016,0.6829,2.1434,no
mol_7,1,6,"A(3) D(4) H(6) R(9) R(8) R(11)",0.5870,0.7525,0.6235,1.9630,no
mol_8,1,6,"A(3) D(4) H(7) R(9) R(8) R(11)",0.8707,0.9689,0.8469,2.6866,no
mol_9,1,6,"A(3) D(4) H(5) R(10) R(9) R(8)",0.8491,0.9973,0.8054,2.6519,no
mol_11,1,6,"A(3) D(4) H(6) R(8) R(7) R(10)",0.9224,0.9907,0.9434,2.8565,no
mol_12,1,6,"A(3) D(4) H(6) R(8) R(7) R(10)",0.5930,0.7802,0.6821,2.0553,no
mol_13,1,6,"A(2) D(3) H(5) R(8) R(7) R(10)",0.4461,0.6010,0.6335,1.6806,no
mol_14,1,6,"A(3) D(4) H(6) R(9) R(8) R(11)",0.5592,0.7820,0.6047,1.9459,no
mol_15,1,6,"A(2) D(3) H(5) R(7) R(6) R(9)",0.6045,0.7721,0.7045,2.0810,no
mol_16,1,6,"A(3) D(4) H(7) R(10) R(9) R(12)",0.7845,0.8795,0.6517,2.3157,no
mol_17,1,6,"A(1) D(3) H(4) R(6) R(5) R(8)",0.3423,0.9828,0.8383,2.1634,no
mol_19,1,6,"A(3) D(4) H(7) R(9) R(8) R(11)",0.6604,0.7392,0.7033,2.1029,no
mol_20,1,6,"A(2) D(3) H(5) R(8) R(7) R(10)",0.5545,0.6699,0.5886,1.8130,no
mol_21,1,6,"A(3) D(4) H(6) R(9) R(8) R(11)",0.9439,0.9996,0.8318,2.7753,no
mol_22,1,6,"A(4) D(5) H(7) R(10) R(9) R(12)",0.5640,0.6134,0.5350,1.7124,no
mol_23,1,6,"A(3) D(4) H(7) R(10) R(9) R(12)",0.9051,0.9987,0.7922,2.6960,no
mol_24,1,6,"A(2) D(3) H(5) R(8) R(7) R(10)",0.9565,0.9992,0.8266,2.7823,no
mol_25,1,6,"A(3) D(4) H(7) R(10) R(9) R(12)",0.3830,0.6638,0.5810,1.6278,no
mol_26,1,6,"A(4) D(5) H(7) R(8) R(9) R(11)",0.9757,0.9999,0.9858,2.9613,no
mol_27,1,6,"A(2) D(3) H(6) R(8) R(7) R(10)",0.4324,0.6360,0.7030,1.7713,no
