Ligand_Name,Conf_Index,Num_Sites_Matched,Matched_Ligand_Sites,Site_Score,Vector_Score,Volume_Score,Fitness,Ref_Ligand
mol_1,1,4,"H(6) R(8) R(9) R(10)",0.9770,0.9389,0.8767,2.7927,no
mol_2,1,4,"H(6) R(8) R(9) R(10)",0.9661,0.7745,0.5796,2.3202,no
mol_3,1,4,"H(7) R(8) R(9) R(10)",0.9659,0.7092,0.6596,2.3347,no
mol_4,1,4,"H(7) R(9) R(10) R(11)",0.9484,0.9548,0.6289,2.5320,no
mol_5,1,4,"H(7) R(9) R(8) R(10)",0.9682,0.9898,0.9175,2.8755,no
mol_6,1,4,"H(7) R(8) R(9) R(11)",0.8947,0.7739,0.6081,2.2767,no
mol_7,1,4,"H(6) R(8) R(9) R(10)",0.9448,0.6139,0.5681,2.1267,no
mol_8,1,4,"H(7) R(8) R(9) R(10)",0.9737,0.9691,0.8615,2.8043,no
mol_9,1,4,"H(5) R(9) R(10) R(11)",0.9741,0.9722,0.7459,2.6922,no
mol_10,1,4,"H(6) R(10) R(8) R(9)",0.5130,0.5175,0.6294,1.6600,no
mol_11,1,4,"H(6) R(7) R(8) R(9)",1.0000,1.0000,1.0000,3.0000,yes
mol_12,1,4,"H(6) R(7) R(8) R(9)",0.9440,0.6286,0.6115,2.1841,no
mol_13,1,4,"H(5) R(7) R(8) R(9)",0.9406,0.8138,0.6407,2.3951,no
mol_14,1,4,"H(6) R(8) R(9) R(10)",0.9184,0.6064,0.5347,2.0594,no
mol_15,1,4,"H(5) R(6) R(7) R(8)",0.9514,0.6354,0.6368,2.2236,no
mol_16,1,4,"H(7) R(9) R(10) R(11)",0.9576,0.7710,0.5788,2.3074,no
mol_17,1,4,"H(4) R(5) R(6) R(7)",0.9850,0.9982,0.9531,2.9364,no
mol_18,1,4,"H(5) R(8) R(7) R(9)",0.9532,0.6626,0.6351,2.2508,no
mol_19,1,4,"H(7) R(8) R(9) R(10)",0.9644,0.6621,0.6461,2.2727,no
mol_20,1,4,"H(5) R(7) R(8) R(9)",0.9341,0.6377,0.5764,2.1482,no
mol_21,1,4,"H(6) R(8) R(9) R(10)",0.9894,0.9623,0.7370,2.6887,no
mol_22,1,4,"H(7) R(9) R(10) R(11)",0.9892,0.8676,0.5901,2.4470,no
mol_23,1,4,"H(7) R(9) R(10) R(11)",0.9849,0.9058,0.6444,2.5351,no
mol_24,1,4,"H(5) R(7) R(8) R(9)",0.9744,0.9671,0.7407,2.6822,no
mol_25,1,4,"H(7) R(9) R(10) R(11)",0.8910,0.9529,0.5816,2.4256,no
mol_26,1,4,"H(7) R(9) R(8) R(10)",0.9711,0.9732,0.8758,2.8201,no
mol_27,1,4,"H(6) R(7) R(8) R(9)",0.9448,0.8949,0.7038,2.5435,no
