Ligand_Name,Conf_Index,Num_Sites_Matched,Matched_Ligand_Sites,Site_Score,Vector_Score,Volume_Score,Fitness,Ref_Ligand
mol_1,1,4,"D(4) H(6) R(8) R(10)",0.9631,0.9930,0.8719,2.8280,no
mol_2,1,4,"D(4) H(6) R(8) R(10)",0.9384,0.9992,0.6703,2.6079,no
mol_3,1,4,"D(5) H(7) R(8) R(10)",0.9846,0.8349,0.7124,2.5319,no
mol_4,1,4,"D(5) H(7) R(9) R(11)",0.9606,0.9995,0.6860,2.6461,no
mol_5,1,4,"D(6) H(7) R(9) R(10)",1.0000,1.0000,1.0000,3.0000,yes
mol_6,1,4,"D(5) H(7) R(8) R(11)",0.8829,0.9779,0.6927,2.5535,no
mol_7,1,4,"D(5) H(6) R(8) R(10)",0.9627,0.8536,0.6560,2.4723,no
mol_8,1,4,"D(5) H(7) R(8) R(10)",0.9407,0.9988,0.8549,2.7944,no
mol_11,1,4,"D(5) H(6) R(7) R(9)",0.9753,0.9986,0.9431,2.9170,no
mol_12,1,4,"D(5) H(6) R(7) R(9)",0.9372,0.8349,0.7207,2.4928,no
mol_13,1,4,"D(4) H(5) R(7) R(9)",0.9319,0.9985,0.7053,2.6357,no
mol_14,1,4,"D(5) H(6) R(8) R(10)",0.9228,0.8341,0.6297,2.3865,no
mol_15,1,4,"D(4) H(5) R(6) R(8)",0.9409,0.8305,0.7549,2.5263,no
mol_16,1,4,"D(5) H(7) R(9) R(11)",0.9827,0.9988,0.6682,2.6497,no
mol_19,1,4,"D(5) H(7) R(8) R(10)",0.9808,0.9262,0.7456,2.6526,no
mol_20,1,4,"D(4) H(5) R(7) R(9)",0.9422,0.8258,0.6337,2.4017,no
mol_21,1,4,"D(5) H(6) R(8) R(10)",0.9807,0.9992,0.8302,2.8101,no
mol_22,1,4,"D(6) H(7) R(9) R(11)",0.9741,0.8337,0.5866,2.3944,no
mol_23,1,4,"D(5) H(7) R(9) R(11)",0.9664,0.9993,0.7922,2.7579,no
mol_24,1,4,"D(4) H(5) R(7) R(9)",0.9419,0.9991,0.8199,2.7608,no
mol_25,1,4,"D(5) H(7) R(9) R(11)",0.8802,0.9113,0.5928,2.3843,no
mol_26,1,4,"D(6) H(7) R(9) R(10)",0.9906,0.9997,0.9848,2.9751,no
mol_27,1,4,"D(4) H(6) R(7) R(9)",0.9438,0.9988,0.7882,2.7308,no
