Ligand_Name,Conf_Index,Num_Sites_Matched,Matched_Ligand_Sites,Site_Score,Vector_Score,Volume_Score,Fitness,Ref_Ligand
mol_1,1,6,"A(2) A(3) D(5) H(6) R(9) R(10)",1.0000,1.0000,1.0000,3.0000,yes
mol_2,1,6,"A(2) A(1) D(3) H(6) R(9) R(10)",0.9009,0.9885,0.7072,2.5965,no
mol_3,1,6,"A(3) A(2) D(4) H(7) R(9) R(10)",0.9112,0.9352,0.7008,2.5472,no
mol_4,1,6,"A(3) A(2) D(4) H(7) R(10) R(11)",0.8317,0.9081,0.5697,2.3095,no
mol_5,1,6,"A(4) A(3) D(5) H(7) R(8) R(10)",0.9353,0.9281,0.7583,2.6218,no
mol_6,1,6,"A(3) A(2) D(4) H(7) R(9) R(11)",0.7688,0.9886,0.6457,2.4032,no
mol_7,1,6,"A(3) A(2) D(4) H(6) R(9) R(10)",0.7674,0.8758,0.5735,2.2167,no
mol_8,1,6,"A(3) A(2) D(4) H(7) R(9) R(10)",0.9249,0.9943,0.9061,2.8253,no
mol_9,1,6,"A(3) A(2) D(4) H(5) R(10) R(11)",0.9207,0.9188,0.6563,2.4958,no
mol_10,1,6,"A(3) A(2) D(4) H(6) R(8) R(9)",0.6098,0.9003,0.5534,2.0634,no
mol_11,1,6,"A(3) A(2) D(4) H(6) R(8) R(9)",0.9398,0.9577,0.8477,2.7452,no
mol_12,1,6,"A(3) A(2) D(4) H(6) R(8) R(9)",0.7645,0.8660,0.6216,2.2521,no
mol_13,1,6,"A(2) A(1) D(3) H(5) R(8) R(9)",0.8151,0.9820,0.6510,2.4480,no
mol_14,1,6,"A(3) A(2) D(4) H(6) R(9) R(10)",0.6964,0.8619,0.5312,2.0895,no
mol_15,1,6,"A(2) A(1) D(3) H(5) R(7) R(8)",0.7868,0.8713,0.6487,2.3068,no
mol_16,1,6,"A(3) A(2) D(4) H(7) R(10) R(11)",0.9106,0.9881,0.6939,2.5926,no
mol_17,1,6,"A(1) A(2) D(3) H(4) R(6) R(7)",0.3825,0.9554,0.7628,2.1007,no
mol_18,1,6,"A(2) A(1) D(4) H(5) R(7) R(9)",0.5503,0.8973,0.6068,2.0544,no
mol_19,1,6,"A(3) A(2) D(4) H(7) R(9) R(10)",0.9137,0.9467,0.6979,2.5583,no
mol_20,1,6,"A(2) A(1) D(3) H(5) R(8) R(9)",0.8502,0.8922,0.5940,2.3365,no
mol_21,1,6,"A(3) A(2) D(4) H(6) R(9) R(10)",0.9287,0.9221,0.6586,2.5094,no
mol_22,1,6,"A(4) A(3) D(5) H(7) R(10) R(11)",0.8691,0.9251,0.5634,2.3577,no
mol_23,1,6,"A(3) A(2) D(4) H(7) R(10) R(11)",0.8932,0.9162,0.6252,2.4346,no
mol_24,1,6,"A(2) A(1) D(3) H(5) R(8) R(9)",0.9152,0.9214,0.6415,2.4781,no
mol_25,1,6,"A(3) A(2) D(4) H(7) R(10) R(11)",0.7075,0.9137,0.5127,2.1339,no
mol_26,1,6,"A(4) A(3) D(5) H(7) R(8) R(10)",0.9395,0.9188,0.7501,2.6084,no
mol_27,1,6,"A(2) A(1) D(3) H(6) R(8) R(9)",0.7977,0.9893,0.6967,2.4837,no
