Ligand_Name,Conf_Index,Num_Sites_Matched,Matched_Ligand_Sites,Site_Score,Vector_Score,Volume_Score,Fitness,Ref_Ligand
mol_1,1,5,"D(5) H(6) R(8) R(9) R(10)",1.0000,1.0000,1.0000,3.0000,yes
mol_2,1,5,"D(3) H(6) R(8) R(9) R(10)",0.9329,0.9899,0.7290,2.6517,no
mol_3,1,5,"D(4) H(7) R(8) R(9) R(10)",0.9299,0.8945,0.7148,2.5392,no
mol_4,1,5,"D(4) H(7) R(9) R(10) R(11)",0.9377,0.9175,0.6089,2.4640,no
mol_5,1,5,"D(5) H(7) R(9) R(8) R(10)",0.9687,0.9143,0.7903,2.6732,no
mol_6,1,5,"D(4) H(7) R(8) R(9) R(11)",0.9098,0.9672,0.7221,2.5991,no
mol_7,1,5,"D(4) H(6) R(8) R(9) R(10)",0.8961,0.8460,0.6066,2.3488,no
mol_8,1,5,"D(4) H(7) R(8) R(9) R(10)",0.9530,0.9943,0.9121,2.8594,no
mol_9,1,5,"D(4) H(5) R(9) R(10) R(11)",0.9640,0.9179,0.6823,2.5642,no
mol_10,1,5,"D(4) H(6) R(10) R(8) R(9)",0.5043,0.8931,0.6110,2.0084,no
mol_11,1,5,"D(4) H(6) R(7) R(8) R(9)",0.9739,0.9598,0.8853,2.8190,no
mol_12,1,5,"D(4) H(6) R(7) R(8) R(9)",0.8762,0.8316,0.6454,2.3531,no
mol_13,1,5,"D(3) H(5) R(7) R(8) R(9)",0.9373,0.9904,0.7101,2.6378,no
mol_14,1,5,"D(4) H(6) R(8) R(9) R(10)",0.8209,0.8348,0.5509,2.2066,no
mol_15,1,5,"D(3) H(5) R(6) R(7) R(8)",0.8966,0.8323,0.6769,2.4058,no
mol_16,1,5,"D(4) H(7) R(9) R(10) R(11)",0.9398,0.9855,0.7211,2.6464,no
mol_17,1,5,"D(3) H(4) R(5) R(6) R(7)",0.9680,0.9646,0.8936,2.8261,no
mol_18,1,5,"D(4) H(5) R(8) R(7) R(9)",0.9228,0.8094,0.6708,2.4030,no
mol_19,1,5,"D(4) H(7) R(8) R(9) R(10)",0.9524,0.9122,0.7199,2.5845,no
mol_20,1,5,"D(3) H(5) R(7) R(8) R(9)",0.9268,0.8158,0.6073,2.3499,no
mol_21,1,5,"D(4) H(6) R(8) R(9) R(10)",0.9542,0.9265,0.6962,2.5769,no
mol_22,1,5,"D(5) H(7) R(9) R(10) R(11)",0.9427,0.8863,0.5741,2.4030,no
mol_23,1,5,"D(4) H(7) R(9) R(10) R(11)",0.9133,0.9334,0.6731,2.5199,no
mol_24,1,5,"D(3) H(5) R(7) R(8) R(9)",0.9559,0.9172,0.6781,2.5512,no
mol_25,1,5,"D(4) H(7) R(9) R(10) R(11)",0.8975,0.9185,0.5692,2.3852,no
mol_26,1,5,"D(5) H(7) R(9) R(8) R(10)",0.9659,0.9111,0.7870,2.6640,no
mol_27,1,5,"D(3) H(6) R(7) R(8) R(9)",0.9218,0.9919,0.7639,2.6776,no
