Ligand_Name,Conf_Index,Num_Sites_Matched,Matched_Ligand_Sites,Site_Score,Vector_Score,Volume_Score,Fitness,Ref_Ligand
mol_1,1,6,"A(2) D(5) H(6) R(9) R(10) R(8)",0.3018,0.9438,0.7551,2.0007,no
mol_2,1,6,"A(2) D(3) H(6) R(9) R(10) R(11)",0.7946,0.8973,0.6536,2.3455,no
mol_3,1,6,"A(3) D(4) H(7) R(9) R(10) R(11)",0.6651,0.6937,0.6807,2.0396,no
mol_4,1,6,"A(3) D(4) H(7) R(10) R(11) R(12)",0.3782,0.6604,0.6425,1.6810,no
mol_5,1,6,"A(4) D(5) H(7) R(8) R(10) R(11)",1.0000,1.0000,1.0000,3.0000,yes
mol_6,1,6,"A(3) D(4) H(7) R(9) R(11) R(10)",0.6551,0.7965,0.6838,2.1355,no
mol_7,1,6,"A(3) D(4) H(6) R(9) R(10) R(11)",0.5825,0.6372,0.6245,1.8441,no
mol_8,1,6,"A(3) D(4) H(7) R(9) R(10) R(11)",0.8658,0.9687,0.8470,2.6815,no
mol_9,1,6,"A(3) D(4) H(5) R(10) R(11) R(8)",0.8500,0.9969,0.8051,2.6520,no
mol_10,1,6,"A(3) D(4) H(6) R(8) R(9) R(10)",0.4348,0.3813,0.6300,1.4461,no
mol_11,1,6,"A(3) D(4) H(6) R(8) R(9) R(10)",0.9211,0.9906,0.9433,2.8550,no
mol_12,1,6,"A(3) D(4) H(6) R(8) R(9) R(10)",0.5902,0.6535,0.6823,1.9260,no
mol_13,1,6,"A(2) D(3) H(5) R(8) R(9) R(10)",0.4345,0.5994,0.6361,1.6700,no
mol_14,1,6,"A(3) D(4) H(6) R(9) R(10) R(11)",0.5586,0.6529,0.6038,1.8153,no
mol_15,1,6,"A(2) D(3) H(5) R(7) R(8) R(9)",0.5990,0.6442,0.7058,1.9490,no
mol_16,1,6,"A(3) D(4) H(7) R(10) R(11) R(12)",0.7790,0.8824,0.6539,2.3153,no
mol_17,1,6,"A(1) D(3) H(4) R(6) R(7) R(8)",0.3508,0.9815,0.8296,2.1619,no
mol_18,1,6,"A(2) D(4) H(5) R(7) R(9) R(8)",0.3219,0.6054,0.6200,1.5474,no
mol_19,1,6,"A(3) D(4) H(7) R(9) R(10) R(11)",0.6520,0.7245,0.7064,2.0829,no
mol_20,1,6,"A(2) D(3) H(5) R(8) R(9) R(10)",0.5479,0.6075,0.5896,1.7450,no
mol_21,1,6,"A(3) D(4) H(6) R(9) R(10) R(11)",0.9420,0.9995,0.8318,2.7733,no
mol_22,1,6,"A(4) D(5) H(7) R(10) R(11) R(12)",0.5390,0.4877,0.5396,1.5663,no
mol_23,1,6,"A(3) D(4) H(7) R(10) R(11) R(12)",0.9007,0.9987,0.7924,2.6918,no
mol_24,1,6,"A(2) D(3) H(5) R(8) R(9) R(10)",0.9624,0.9990,0.8258,2.7872,no
mol_25,1,6,"A(3) D(4) H(7) R(10) R(11) R(12)",0.3816,0.6053,0.5830,1.5699,no
mol_26,1,6,"A(4) D(5) H(7) R(8) R(10) R(11)",0.9747,0.9998,0.9856,2.9600,no
mol_27,1,6,"A(2) D(3) H(6) R(8) R(9) R(10)",0.4149,0.6366,0.7103,1.7618,no
