Ligand_Name,Conf_Index,Num_Sites_Matched,Matched_Ligand_Sites,Site_Score,Vector_Score,Volume_Score,Fitness,Ref_Ligand
mol_1,1,6,"A(2) D(5) D(4) H(6) R(9) R(8)",0.8666,0.9649,0.8602,2.6916,no
mol_2,1,6,"A(2) D(3) D(4) H(6) R(9) R(8)",0.7928,0.9001,0.6473,2.3402,no
mol_3,1,6,"A(3) D(4) D(5) H(7) R(9) R(8)",0.6759,0.7591,0.6613,2.0964,no
mol_4,1,6,"A(3) D(4) D(5) H(7) R(10) R(9)",0.3928,0.6596,0.6158,1.6682,no
mol_5,1,6,"A(4) D(5) D(6) H(7) R(8) R(9)",1.0000,1.0000,1.0000,3.0000,yes
mol_6,1,6,"A(3) D(4) D(5) H(7) R(9) R(8)",0.6988,0.8564,0.6235,2.1787,no
mol_7,1,6,"A(3) D(4) D(5) H(6) R(9) R(8)",0.5876,0.7735,0.6129,1.9741,no
mol_8,1,6,"A(3) D(4) D(5) H(7) R(9) R(8)",0.8627,0.9716,0.8448,2.6791,no
mol_11,1,6,"A(3) D(4) D(5) H(6) R(8) R(7)",0.9241,0.9917,0.9413,2.8571,no
mol_12,1,6,"A(3) D(4) D(5) H(6) R(8) R(7)",0.5899,0.7976,0.6741,2.0617,no
mol_13,1,6,"A(2) D(3) D(4) H(5) R(8) R(7)",0.4317,0.6097,0.6508,1.6922,no
mol_14,1,6,"A(3) D(4) D(5) H(6) R(9) R(8)",0.5575,0.7989,0.5960,1.9525,no
mol_15,1,6,"A(2) D(3) D(4) H(5) R(7) R(6)",0.6014,0.7901,0.6956,2.0872,no
mol_16,1,6,"A(3) D(4) D(5) H(7) R(10) R(9)",0.7874,0.8883,0.6431,2.3187,no
mol_19,1,6,"A(3) D(4) D(5) H(7) R(9) R(8)",0.6574,0.7491,0.6814,2.0878,no
mol_20,1,6,"A(2) D(3) D(4) H(5) R(8) R(7)",0.5477,0.6596,0.5595,1.7668,no
mol_21,1,6,"A(3) D(4) D(5) H(6) R(9) R(8)",0.9438,0.9996,0.8288,2.7722,no
mol_22,1,6,"A(4) D(5) D(6) H(7) R(10) R(9)",0.5636,0.6091,0.5223,1.6950,no
mol_23,1,6,"A(3) D(4) D(5) H(7) R(10) R(9)",0.9035,0.9987,0.7911,2.6932,no
mol_24,1,6,"A(2) D(3) D(4) H(5) R(8) R(7)",0.9371,0.9991,0.8259,2.7622,no
mol_25,1,6,"A(3) D(4) D(5) H(7) R(10) R(9)",0.3974,0.6553,0.5119,1.5646,no
mol_26,1,6,"A(4) D(5) D(6) H(7) R(8) R(9)",0.9752,0.9999,0.9859,2.9610,no
mol_27,1,6,"A(2) D(3) D(4) H(6) R(8) R(7)",0.4219,0.6451,0.7220,1.7889,no
