Ligand_Name,Conf_Index,Num_Sites_Matched,Matched_Ligand_Sites,Site_Score,Vector_Score,Volume_Score,Fitness,Ref_Ligand
mol_1,1,6,"D(5) D(4) H(6) R(9) R(8) R(10)",0.8686,0.9559,0.8567,2.6812,no
mol_2,1,6,"D(3) D(4) H(6) R(9) R(8) R(10)",0.7973,0.9082,0.6373,2.3429,no
mol_3,1,6,"D(4) D(5) H(7) R(9) R(8) R(10)",0.6725,0.7234,0.6416,2.0375,no
mol_4,1,6,"D(4) D(5) H(7) R(10) R(9) R(11)",0.3759,0.6621,0.6401,1.6781,no
mol_5,1,6,"D(5) D(6) H(7) R(8) R(9) R(10)",1.0000,1.0000,1.0000,3.0000,yes
mol_6,1,6,"D(4) D(5) H(7) R(9) R(8) R(11)",0.7033,0.8317,0.6779,2.2129,no
mol_7,1,6,"D(4) D(5) H(6) R(9) R(8) R(10)",0.5870,0.6458,0.6094,1.8423,no
mol_8,1,6,"D(4) D(5) H(7) R(9) R(8) R(10)",0.8714,0.9730,0.8314,2.6758,no
mol_11,1,6,"D(4) D(5) H(6) R(8) R(7) R(9)",0.9256,0.9921,0.9384,2.8560,no
mol_12,1,6,"D(4) D(5) H(6) R(8) R(7) R(9)",0.5890,0.6608,0.6681,1.9179,no
mol_13,1,6,"D(3) D(4) H(5) R(8) R(7) R(9)",0.4229,0.6001,0.6315,1.6545,no
mol_14,1,6,"D(4) D(5) H(6) R(9) R(8) R(10)",0.5565,0.6573,0.5990,1.8127,no
mol_15,1,6,"D(3) D(4) H(5) R(7) R(6) R(8)",0.6002,0.6531,0.6841,1.9375,no
mol_16,1,6,"D(4) D(5) H(7) R(10) R(9) R(11)",0.7847,0.8932,0.6394,2.3173,no
mol_19,1,6,"D(4) D(5) H(7) R(9) R(8) R(10)",0.6562,0.7493,0.6617,2.0672,no
mol_20,1,6,"D(3) D(4) H(5) R(8) R(7) R(9)",0.5392,0.6049,0.5502,1.6944,no
mol_21,1,6,"D(4) D(5) H(6) R(9) R(8) R(10)",0.9426,0.9994,0.8322,2.7742,no
mol_22,1,6,"D(5) D(6) H(7) R(10) R(9) R(11)",0.5577,0.4739,0.4903,1.5219,no
mol_23,1,6,"D(4) D(5) H(7) R(10) R(9) R(11)",0.9011,0.9986,0.7936,2.6933,no
mol_24,1,6,"D(3) D(4) H(5) R(8) R(7) R(9)",0.9382,0.9990,0.8259,2.7631,no
mol_25,1,6,"D(4) D(5) H(7) R(10) R(9) R(11)",0.4125,0.5836,0.5613,1.5574,no
mol_26,1,6,"D(5) D(6) H(7) R(8) R(9) R(10)",0.9749,0.9998,0.9841,2.9588,no
mol_27,1,6,"D(3) D(4) H(6) R(8) R(7) R(9)",0.4062,0.6389,0.7113,1.7564,no
