Ligand_Name,Conf_Index,Num_Sites_Matched,Matched_Ligand_Sites,Site_Score,Vector_Score,Volume_Score,Fitness,Ref_Ligand
mol_1,1,3,"A(2) H(6) R(9)",0.9859,0.9633,0.7706,2.7197,no
mol_2,1,3,"A(2) H(6) R(9)",0.9659,0.8406,0.5537,2.3602,no
mol_3,1,3,"A(3) H(7) R(9)",0.9816,0.6804,0.6502,2.3123,no
mol_4,1,3,"A(3) H(7) R(10)",0.9659,0.9847,0.5767,2.5273,no
mol_5,1,3,"A(4) H(7) R(8)",1.0000,1.0000,1.0000,3.0000,yes
mol_6,1,3,"A(3) H(7) R(9)",0.9181,0.8650,0.5220,2.3050,no
mol_7,1,3,"A(3) H(6) R(9)",0.9774,0.8509,0.5540,2.3823,no
mol_8,1,3,"A(3) H(7) R(9)",0.9592,0.9637,0.7753,2.6982,no
mol_9,1,3,"A(3) H(5) R(10)",0.9691,0.9932,0.7850,2.7474,no
mol_10,1,3,"A(3) H(6) R(8)",0.9792,0.9402,0.5287,2.4482,no
mol_11,1,3,"A(3) H(6) R(8)",0.9759,0.9913,0.9093,2.8765,no
mol_12,1,3,"A(3) H(6) R(8)",0.9655,0.8712,0.6082,2.4449,no
mol_13,1,3,"A(2) H(5) R(8)",0.9616,0.7977,0.5776,2.3369,no
mol_14,1,3,"A(3) H(6) R(9)",0.9541,0.8825,0.5328,2.3693,no
mol_15,1,3,"A(2) H(5) R(7)",0.9650,0.8551,0.6299,2.4499,no
mol_16,1,3,"A(3) H(7) R(10)",0.9767,0.8438,0.5452,2.3657,no
mol_17,1,3,"A(1) H(4) R(6)",0.2372,0.9764,0.7462,1.9599,no
mol_18,1,3,"A(2) H(5) R(7)",0.8607,0.6235,0.5225,2.0067,no
mol_19,1,3,"A(3) H(7) R(9)",0.9787,0.6898,0.6235,2.2920,no
mol_20,1,3,"A(2) H(5) R(8)",0.9518,0.8080,0.5571,2.3169,no
mol_21,1,3,"A(3) H(6) R(9)",0.9780,0.9923,0.7958,2.7661,no
mol_22,1,3,"A(4) H(7) R(10)",0.9754,0.7342,0.5525,2.2620,no
mol_23,1,3,"A(3) H(7) R(10)",0.9697,0.9640,0.7040,2.6377,no
mol_24,1,3,"A(2) H(5) R(8)",0.9657,0.9959,0.7949,2.7565,no
mol_25,1,3,"A(3) H(7) R(10)",0.9201,0.8726,0.4631,2.2558,no
mol_26,1,3,"A(4) H(7) R(8)",0.9854,0.9973,0.9533,2.9359,no
mol_27,1,3,"A(2) H(6) R(8)",0.9651,0.8745,0.6246,2.4642,no
