Ligand_Name,Conf_Index,Num_Sites_Matched,Matched_Ligand_Sites,Site_Score,Vector_Score,Volume_Score,Fitness,Ref_Ligand
mol_1,1,3,"D(4) H(6) R(8)",0.9841,0.9999,0.8724,2.8564,no
mol_2,1,3,"D(4) H(6) R(8)",0.9357,0.9988,0.6687,2.6031,no
mol_3,1,3,"D(5) H(7) R(8)",0.9898,0.9999,0.7120,2.7017,no
mol_4,1,3,"D(5) H(7) R(9)",0.9853,0.9998,0.6863,2.6715,no
mol_5,1,3,"D(6) H(7) R(9)",1.0000,1.0000,1.0000,3.0000,yes
mol_6,1,3,"D(5) H(7) R(8)",0.9136,0.9932,0.6946,2.6014,no
mol_7,1,3,"D(5) H(6) R(8)",0.9930,0.9993,0.6577,2.6500,no
mol_8,1,3,"D(5) H(7) R(8)",0.9481,0.9992,0.8546,2.8019,no
mol_11,1,3,"D(5) H(6) R(7)",0.9900,1.0000,0.9429,2.9329,no
mol_12,1,3,"D(5) H(6) R(7)",0.9480,0.9991,0.7205,2.6676,no
mol_13,1,3,"D(4) H(5) R(7)",0.9401,0.9986,0.7075,2.6462,no
mol_14,1,3,"D(5) H(6) R(8)",0.9656,0.9991,0.6336,2.5983,no
mol_15,1,3,"D(4) H(5) R(6)",0.9465,0.9992,0.7536,2.6992,no
mol_16,1,3,"D(5) H(7) R(9)",0.9980,1.0000,0.6710,2.6689,no
mol_19,1,3,"D(5) H(7) R(8)",0.9883,0.9999,0.7456,2.7338,no
mol_20,1,3,"D(4) H(5) R(7)",0.9566,0.9996,0.6344,2.5905,no
mol_21,1,3,"D(5) H(6) R(8)",0.9952,1.0000,0.8328,2.8280,no
mol_22,1,3,"D(6) H(7) R(9)",0.9845,0.9999,0.5869,2.5713,no
mol_23,1,3,"D(5) H(7) R(9)",0.9914,0.9999,0.7948,2.7861,no
mol_24,1,3,"D(4) H(5) R(7)",0.9397,0.9990,0.8170,2.7557,no
mol_25,1,3,"D(5) H(7) R(9)",0.9169,0.9904,0.5890,2.4963,no
mol_26,1,3,"D(6) H(7) R(9)",0.9959,1.0000,0.9850,2.9810,no
mol_27,1,3,"D(4) H(6) R(7)",0.9486,0.9994,0.7879,2.7359,no
