Ligand_Name,Conf_Index,Num_Sites_Matched,Matched_Ligand_Sites,Site_Score,Vector_Score,Volume_Score,Fitness,Ref_Ligand
mol_2,1,3,"H(6) R(8) R(11)",0.9748,0.9995,0.6720,2.6462,no
mol_3,1,3,"H(7) R(8) R(11)",0.9924,0.9994,0.7147,2.7064,no
mol_4,1,3,"H(7) R(9) R(12)",0.9862,0.9998,0.6868,2.6728,no
mol_5,1,3,"H(7) R(9) R(11)",1.0000,1.0000,1.0000,3.0000,yes
mol_6,1,3,"H(7) R(8) R(10)",0.9031,0.9843,0.6947,2.5822,no
mol_7,1,3,"H(6) R(8) R(11)",0.9945,0.9983,0.6574,2.6502,no
mol_8,1,3,"H(7) R(8) R(11)",0.9791,0.9993,0.8550,2.8335,no
mol_9,1,3,"H(5) R(9) R(8)",0.8642,1.0000,0.7958,2.6600,no
mol_11,1,3,"H(6) R(7) R(10)",0.9892,1.0000,0.9440,2.9332,no
mol_12,1,3,"H(6) R(7) R(10)",0.9830,0.9991,0.7219,2.7040,no
mol_13,1,3,"H(5) R(7) R(10)",0.9782,0.9988,0.7099,2.6869,no
mol_14,1,3,"H(6) R(8) R(11)",0.9811,0.9984,0.6331,2.6126,no
mol_15,1,3,"H(5) R(6) R(9)",0.9820,0.9992,0.7557,2.7370,no
mol_16,1,3,"H(7) R(9) R(12)",0.9983,1.0000,0.6719,2.6701,no
mol_17,1,3,"H(4) R(5) R(8)",0.9813,0.9999,0.9071,2.8883,no
mol_19,1,3,"H(7) R(8) R(11)",0.9890,0.9996,0.7472,2.7358,no
mol_20,1,3,"H(5) R(7) R(10)",0.9818,0.9994,0.6384,2.6196,no
mol_21,1,3,"H(6) R(8) R(11)",0.9971,1.0000,0.8331,2.8302,no
mol_22,1,3,"H(7) R(9) R(12)",0.9857,0.9994,0.5891,2.5742,no
mol_23,1,3,"H(7) R(9) R(12)",0.9936,0.9999,0.7950,2.7886,no
mol_24,1,3,"H(5) R(7) R(10)",0.9785,0.9996,0.8274,2.8055,no
mol_25,1,3,"H(7) R(9) R(12)",0.9059,0.9762,0.5853,2.4674,no
mol_26,1,3,"H(7) R(9) R(11)",0.9939,1.0000,0.9854,2.9793,no
mol_27,1,3,"H(6) R(7) R(10)",0.9785,0.9997,0.7904,2.7685,no
