Ligand_Name,Conf_Index,Num_Sites_Matched,Matched_Ligand_Sites,Site_Score,Vector_Score,Volume_Score,Fitness,Ref_Ligand
mol_2,1,4,"A(2) H(6) R(8) R(11)",0.9569,0.9994,0.6717,2.6280,no
mol_3,1,4,"A(3) H(7) R(8) R(11)",0.9729,0.9993,0.7151,2.6873,no
mol_4,1,4,"A(3) H(7) R(9) R(12)",0.9776,0.9998,0.6871,2.6645,no
mol_5,1,4,"A(4) H(7) R(9) R(11)",1.0000,1.0000,1.0000,3.0000,yes
mol_6,1,4,"A(3) H(7) R(8) R(10)",0.8178,0.9883,0.6805,2.4867,no
mol_7,1,4,"A(3) H(6) R(8) R(11)",0.9554,0.9983,0.6559,2.6096,no
mol_8,1,4,"A(3) H(7) R(8) R(11)",0.9678,0.9995,0.8561,2.8234,no
mol_9,1,4,"A(3) H(5) R(9) R(8)",0.8167,0.9967,0.8057,2.6191,no
mol_11,1,4,"A(3) H(6) R(7) R(10)",0.9866,1.0000,0.9437,2.9303,no
mol_12,1,4,"A(3) H(6) R(7) R(10)",0.9617,0.9988,0.7208,2.6813,no
mol_13,1,4,"A(2) H(5) R(7) R(10)",0.9552,0.9991,0.7102,2.6646,no
mol_14,1,4,"A(3) H(6) R(8) R(11)",0.9547,0.9983,0.6309,2.5839,no
mol_15,1,4,"A(2) H(5) R(6) R(9)",0.9645,0.9989,0.7551,2.7185,no
mol_16,1,4,"A(3) H(7) R(9) R(12)",0.9952,1.0000,0.6714,2.6666,no
mol_17,1,4,"A(1) H(4) R(5) R(8)",0.2499,0.9968,0.8050,2.0517,no
mol_19,1,4,"A(3) H(7) R(8) R(11)",0.9759,0.9995,0.7483,2.7237,no
mol_20,1,4,"A(2) H(5) R(7) R(10)",0.9767,0.9992,0.6387,2.6146,no
mol_21,1,4,"A(3) H(6) R(8) R(11)",0.9924,1.0000,0.8326,2.8249,no
mol_22,1,4,"A(4) H(7) R(9) R(12)",0.9698,0.9992,0.5902,2.5592,no
mol_23,1,4,"A(3) H(7) R(9) R(12)",0.9893,0.9999,0.7946,2.7838,no
mol_24,1,4,"A(2) H(5) R(7) R(10)",0.9637,0.9995,0.8254,2.7886,no
mol_25,1,4,"A(3) H(7) R(9) R(12)",0.7945,0.9805,0.5953,2.3704,no
mol_26,1,4,"A(4) H(7) R(9) R(11)",0.9933,1.0000,0.9855,2.9788,no
mol_27,1,4,"A(2) H(6) R(7) R(10)",0.9726,0.9997,0.7911,2.7635,no
