Ligand_Name,Conf_Index,Num_Sites_Matched,Matched_Ligand_Sites,Site_Score,Vector_Score,Volume_Score,Fitness,Ref_Ligand
mol_1,1,3,"D(5) H(6) R(10)",0.9838,0.9900,0.9025,2.8763,no
mol_2,1,3,"D(3) H(6) R(10)",0.9764,0.9891,0.7560,2.7215,no
mol_3,1,3,"D(4) H(7) R(10)",0.9988,0.9827,0.7191,2.7006,no
mol_4,1,3,"D(4) H(7) R(11)",0.9747,0.9519,0.6624,2.5890,no
mol_5,1,3,"D(5) H(7) R(10)",0.9822,0.9459,0.7744,2.7026,no
mol_6,1,3,"D(4) H(7) R(11)",0.9720,0.9863,0.6864,2.6448,no
mol_7,1,3,"D(4) H(6) R(10)",0.9789,0.9940,0.6031,2.5759,no
mol_8,1,3,"D(4) H(7) R(10)",1.0000,1.0000,1.0000,3.0000,yes
mol_9,1,3,"D(4) H(5) R(11)",0.9813,0.9562,0.7095,2.6469,no
mol_10,1,3,"D(4) H(6) R(9)",0.9914,0.9651,0.6520,2.6086,no
mol_11,1,3,"D(4) H(6) R(9)",0.9936,0.9750,0.8685,2.8371,no
mol_12,1,3,"D(4) H(6) R(9)",0.9737,0.9937,0.6430,2.6104,no
mol_13,1,3,"D(3) H(5) R(9)",0.9767,0.9835,0.7324,2.6926,no
mol_14,1,3,"D(4) H(6) R(10)",0.9733,0.9927,0.5422,2.5082,no
mol_15,1,3,"D(3) H(5) R(8)",0.9788,0.9946,0.6437,2.6171,no
mol_16,1,3,"D(4) H(7) R(11)",0.9749,0.9877,0.7440,2.7066,no
mol_17,1,3,"D(3) H(4) R(7)",0.9946,0.9762,0.8801,2.8509,no
mol_18,1,3,"D(4) H(5) R(9)",0.9798,0.9939,0.6307,2.6044,no
mol_19,1,3,"D(4) H(7) R(10)",0.9823,0.9931,0.6824,2.6578,no
mol_20,1,3,"D(3) H(5) R(9)",0.9755,0.9879,0.6047,2.5681,no
mol_21,1,3,"D(4) H(6) R(10)",0.9793,0.9558,0.7160,2.6511,no
mol_22,1,3,"D(5) H(7) R(11)",0.9954,0.9928,0.6051,2.5933,no
mol_23,1,3,"D(4) H(7) R(11)",0.9746,0.9656,0.7166,2.6568,no
mol_24,1,3,"D(3) H(5) R(9)",0.9790,0.9545,0.7077,2.6413,no
mol_25,1,3,"D(4) H(7) R(11)",0.9733,0.9476,0.5771,2.4980,no
mol_26,1,3,"D(5) H(7) R(10)",0.9760,0.9433,0.7686,2.6879,no
mol_27,1,3,"D(3) H(6) R(9)",0.9968,0.9992,0.7879,2.7839,no
