Ligand_Name,Conf_Index,Num_Sites_Matched,Matched_Ligand_Sites,Site_Score,Vector_Score,Volume_Score,Fitness,Ref_Ligand
mol_1,1,4,"A(2) A(3) D(4) R(7)",1.0000,1.0000,1.0000,3.0000,yes
mol_2,1,4,"A(2) A(3) D(4) R(8)",0.7168,0.8257,0.4228,1.9654,no
mol_3,1,4,"A(2) A(3) D(4) R(8)",0.9988,1.0000,0.5760,2.5748,no
mol_4,1,4,"A(2) A(3) D(4) R(8)",0.9998,1.0000,0.9793,2.9791,no
mol_5,1,4,"A(2) A(3) D(4) R(8)",0.9995,1.0000,0.5718,2.5713,no
mol_6,1,4,"A(2) A(3) D(4) R(8)",0.9985,1.0000,0.5714,2.5699,no
mol_7,1,4,"A(2) A(3) D(4) R(8)",0.9999,1.0000,0.9795,2.9794,no
mol_8,1,4,"A(1) A(3) D(4) R(8)",0.9988,1.0000,0.5734,2.5723,no
mol_9,1,4,"A(1) A(3) D(4) R(9)",0.7169,0.8258,0.4129,1.9556,no
mol_10,1,4,"A(1) A(3) D(4) R(9)",0.7169,0.8258,0.4123,1.9550,no
mol_11,1,4,"A(1) A(3) D(4) R(9)",0.9995,1.0000,0.9607,2.9602,no
mol_12,1,4,"A(1) A(3) D(4) R(10)",0.7169,0.8256,0.3288,1.8713,no
mol_13,1,4,"A(1) A(3) D(5) R(9)",0.9927,0.9998,0.5888,2.5814,no
mol_14,1,4,"A(1) A(3) D(4) R(10)",0.9861,0.9997,0.5495,2.5354,no
