Ligand_Name,Conf_Index,Num_Sites_Matched,Matched_Ligand_Sites,Site_Score,Vector_Score,Volume_Score,Fitness,Ref_Ligand
mol_1,1,3,"A(2) D(4) R(7)",0.9997,1.0000,0.5761,2.5758,no
mol_2,1,3,"A(2) D(4) R(8)",0.8668,0.7491,0.6975,2.3134,no
mol_3,1,3,"A(2) D(4) R(8)",1.0000,1.0000,1.0000,3.0000,yes
mol_4,1,3,"A(2) D(4) R(8)",0.9997,1.0000,0.5602,2.5598,no
mol_5,1,3,"A(2) D(4) R(8)",0.9995,1.0000,0.9590,2.9585,no
mol_6,1,3,"A(2) D(4) R(8)",0.9999,1.0000,0.9926,2.9925,no
mol_7,1,3,"A(2) D(4) R(8)",0.9998,1.0000,0.5558,2.5556,no
mol_8,1,3,"A(1) D(4) R(8)",1.0000,1.0000,0.9954,2.9954,no
mol_9,1,3,"A(1) D(4) R(9)",0.8665,0.7497,0.7068,2.3230,no
mol_10,1,3,"A(1) D(4) R(9)",0.8668,0.7487,0.6859,2.3014,no
mol_11,1,3,"A(1) D(4) R(9)",0.9997,1.0000,0.5449,2.5446,no
mol_12,1,3,"A(1) D(4) R(10)",0.8655,0.7532,0.3583,1.9769,no
mol_13,1,3,"A(1) D(5) R(9)",0.9993,0.9997,0.8379,2.8368,no
mol_14,1,3,"A(1) D(4) R(10)",0.9998,0.9990,0.8444,2.8432,no
