Ligand_Name,Conf_Index,Num_Sites_Matched,Matched_Ligand_Sites,Site_Score,Vector_Score,Volume_Score,Fitness,Ref_Ligand
mol_1,1,5,"H(5) H(7) R(10) R(11) R(12)",0.8911,0.9937,0.8625,2.7474,no
mol_2,1,5,"H(8) H(9) R(12) R(13) R(14)",0.9468,0.9961,0.9004,2.8433,no
mol_3,1,5,"H(11) H(13) R(16) R(17) R(18)",0.8698,0.9947,0.9236,2.7881,no
mol_4,1,5,"H(8) H(9) R(12) R(13) R(14)",0.9004,0.9979,0.9256,2.8238,no
mol_5,1,5,"H(8) H(9) R(12) R(13) R(14)",0.9796,0.9894,0.9048,2.8738,no
mol_6,1,5,"H(7) H(8) R(11) R(12) R(13)",0.9712,0.9987,0.9104,2.8803,no
mol_7,1,5,"H(9) H(10) R(13) R(14) R(15)",0.9813,0.9955,0.9469,2.9237,no
mol_8,1,5,"H(10) H(11) R(14) R(15) R(16)",0.9219,0.9953,0.8788,2.7959,no
mol_9,1,5,"H(9) H(11) R(14) R(15) R(16)",0.8650,0.9473,0.8542,2.6666,no
mol_10,1,5,"H(5) H(7) R(10) R(11) R(12)",0.9030,0.9982,0.9264,2.8277,no
mol_11,1,5,"H(7) H(8) R(12) R(13) R(14)",0.8628,0.9925,0.7804,2.6358,no
mol_12,1,5,"H(10) H(12) R(15) R(16) R(17)",0.8709,0.9923,0.9210,2.7842,no
mol_13,1,5,"H(11) H(12) R(14) R(15) R(16)",0.8925,0.9986,0.8604,2.7515,no
mol_14,1,5,"H(10) H(11) R(14) R(15) R(16)",0.9579,0.9987,0.9275,2.8841,no
mol_15,1,5,"H(6) H(7) R(10) R(11) R(12)",0.9069,0.9780,0.9056,2.7906,no
mol_16,1,5,"H(9) H(10) R(13) R(14) R(15)",0.9092,0.9939,0.8526,2.7557,no
mol_17,1,5,"H(10) H(11) R(14) R(15) R(16)",0.9513,0.9972,0.8612,2.8097,no
mol_18,1,5,"H(5) H(6) R(9) R(10) R(11)",0.8532,0.9801,0.7975,2.6308,no
mol_19,1,5,"H(11) H(12) R(16) R(14) R(17)",0.8941,0.9973,0.9182,2.8095,no
mol_20,1,5,"H(7) H(8) R(11) R(12) R(13)",0.8830,0.9987,0.8637,2.7454,no
mol_21,1,5,"H(12) H(13) R(16) R(17) R(18)",0.9653,0.9997,0.9480,2.9131,no
mol_22,1,5,"H(10) H(11) R(15) R(13) R(16)",0.8940,0.9937,0.9038,2.7914,no
mol_23,1,5,"H(10) H(12) R(15) R(16) R(17)",0.8643,0.9497,0.8597,2.6737,no
mol_24,1,5,"H(11) H(12) R(15) R(16) R(17)",0.9673,0.9831,0.8960,2.8465,no
mol_25,1,5,"H(9) H(11) R(13) R(14) R(15)",0.8871,0.9757,0.7816,2.6444,no
mol_26,1,5,"H(9) H(10) R(14) R(15) R(16)",0.9463,0.9859,0.8487,2.7809,no
mol_27,1,5,"H(10) H(11) R(15) R(13) R(16)",0.8817,0.9848,0.7955,2.6620,no
mol_28,1,5,"H(11) H(12) R(15) R(16) R(17)",1.0000,1.0000,1.0000,3.0000,yes
mol_29,1,5,"H(11) H(14) R(15) R(17) R(18)",0.9633,0.9751,0.8705,2.8089,no
mol_30,1,5,"H(6) H(8) R(11) R(12) R(13)",0.9733,0.9975,0.9078,2.8786,no
