Ligand_Name,Conf_Index,Num_Sites_Matched,Matched_Ligand_Sites,Site_Score,Vector_Score,Volume_Score,Fitness,Ref_Ligand
mol_1,1,3,"H(5) H(7) R(9)",0.9806,0.9969,0.8482,2.8256,no
mol_2,1,3,"H(8) H(9) R(11)",0.9693,0.9973,0.8730,2.8396,no
mol_3,1,3,"H(11) H(13) R(15)",0.8728,0.9999,0.8884,2.7612,no
mol_4,1,3,"H(8) H(9) R(11)",0.9806,0.9989,0.9173,2.8968,no
mol_5,1,3,"H(8) H(9) R(11)",0.9987,0.9998,0.9021,2.9006,no
mol_6,1,3,"H(7) H(8) R(10)",0.9918,0.9992,0.9027,2.8937,no
mol_7,1,3,"H(9) H(10) R(12)",0.9960,0.9997,0.9427,2.9384,no
mol_8,1,3,"H(10) H(11) R(13)",0.9951,0.9922,0.8522,2.8395,no
mol_9,1,3,"H(9) H(11) R(13)",0.8725,1.0000,0.8372,2.7096,no
mol_10,1,3,"H(5) H(7) R(9)",0.9796,0.9996,0.9227,2.9019,no
mol_11,1,3,"H(7) H(8) R(11)",0.9319,0.9889,0.7612,2.6821,no
mol_12,1,3,"H(10) H(12) R(14)",0.8736,1.0000,0.8871,2.7606,no
mol_13,1,3,"H(11) H(12) R(13)",0.9785,0.9906,0.8195,2.7886,no
mol_14,1,3,"H(10) H(11) R(13)",0.9969,0.9989,0.9170,2.9128,no
mol_15,1,3,"H(6) H(7) R(9)",0.9773,0.9995,0.8992,2.8760,no
mol_16,1,3,"H(9) H(10) R(12)",0.9917,0.9841,0.8255,2.8013,no
mol_17,1,3,"H(10) H(11) R(13)",0.9981,0.9970,0.8349,2.8300,no
mol_18,1,3,"H(5) H(6) R(8)",0.9366,0.9890,0.7880,2.7135,no
mol_19,1,3,"H(11) H(12) R(15)",0.9972,0.9997,0.9370,2.9339,no
mol_20,1,3,"H(7) H(8) R(10)",0.9422,0.9956,0.8366,2.7745,no
mol_21,1,3,"H(12) H(13) R(15)",0.9931,0.9985,0.9365,2.9281,no
mol_22,1,3,"H(10) H(11) R(14)",0.9970,0.9995,0.9194,2.9159,no
mol_23,1,3,"H(10) H(12) R(14)",0.8725,1.0000,0.8374,2.7099,no
mol_24,1,3,"H(11) H(12) R(14)",0.9985,1.0000,0.8984,2.8969,no
mol_25,1,3,"H(9) H(11) R(12)",0.9847,0.9896,0.7483,2.7226,no
mol_26,1,3,"H(9) H(10) R(13)",0.9514,0.9972,0.8415,2.7901,no
mol_27,1,3,"H(10) H(11) R(14)",0.9802,0.9938,0.7686,2.7426,no
mol_28,1,3,"H(11) H(12) R(14)",1.0000,1.0000,1.0000,3.0000,yes
mol_29,1,3,"H(11) H(14) R(16)",0.9992,0.9989,0.8688,2.8669,no
mol_30,1,3,"H(6) H(8) R(10)",0.9919,0.9994,0.9017,2.8929,no
