Ligand_Name,Conf_Index,Num_Sites_Matched,Matched_Ligand_Sites,Site_Score,Vector_Score,Volume_Score,Fitness,Ref_Ligand
mol_1,1,6,"A(3) H(5) H(7) R(9) R(11) R(12)",0.8691,0.9957,0.8616,2.7264,no
mol_2,1,6,"A(4) H(8) H(9) R(11) R(13) R(14)",0.8764,0.9951,0.8881,2.7597,no
mol_3,1,6,"A(6) H(11) H(13) R(15) R(17) R(18)",0.8779,0.9963,0.9283,2.8024,no
mol_4,1,6,"A(3) H(8) H(9) R(11) R(13) R(14)",0.8792,0.9975,0.9211,2.7977,no
mol_5,1,6,"A(4) H(8) H(9) R(11) R(13) R(14)",0.9628,0.9912,0.9036,2.8576,no
mol_6,1,6,"A(4) H(7) H(8) R(10) R(12) R(13)",0.9295,0.9984,0.9088,2.8367,no
mol_7,1,6,"A(4) H(9) H(10) R(12) R(14) R(15)",0.9604,0.9960,0.9439,2.9003,no
mol_8,1,6,"A(4) H(10) H(11) R(13) R(15) R(16)",0.8686,0.9982,0.8895,2.7564,no
mol_9,1,6,"A(4) H(9) H(11) R(13) R(15) R(16)",0.8688,0.9622,0.8643,2.6953,no
mol_10,1,6,"A(3) H(5) H(7) R(9) R(11) R(12)",0.8928,0.9981,0.9252,2.8160,no
mol_11,1,6,"A(3) H(7) H(8) R(11) R(13) R(14)",0.8182,0.9965,0.7907,2.6054,no
mol_12,1,6,"A(5) H(10) H(12) R(14) R(16) R(17)",0.8793,0.9944,0.9252,2.7989,no
mol_13,1,6,"A(4) H(11) H(12) R(13) R(15) R(16)",0.8463,0.9989,0.8622,2.7073,no
mol_14,1,6,"A(4) H(10) H(11) R(13) R(15) R(16)",0.9439,0.9990,0.9257,2.8685,no
mol_15,1,6,"A(3) H(6) H(7) R(9) R(11) R(12)",0.8873,0.9815,0.9064,2.7751,no
mol_16,1,6,"A(4) H(9) H(10) R(12) R(14) R(15)",0.8081,0.9957,0.8485,2.6523,no
mol_17,1,6,"A(5) H(10) H(11) R(13) R(15) R(16)",0.9190,0.9968,0.8568,2.7725,no
mol_18,1,6,"A(3) H(5) H(6) R(8) R(10) R(11)",0.8387,0.9876,0.8042,2.6306,no
mol_19,1,6,"A(5) H(11) H(12) R(15) R(14) R(17)",0.8770,0.9970,0.9245,2.7986,no
mol_20,1,6,"A(3) H(7) H(8) R(10) R(12) R(13)",0.8143,0.9980,0.8557,2.6681,no
mol_21,1,6,"A(6) H(12) H(13) R(15) R(17) R(18)",0.9145,0.9998,0.9485,2.8629,no
mol_22,1,6,"A(5) H(10) H(11) R(14) R(13) R(16)",0.8754,0.9940,0.9102,2.7795,no
mol_23,1,6,"A(5) H(10) H(12) R(14) R(16) R(17)",0.8719,0.9632,0.8665,2.7016,no
mol_24,1,6,"A(5) H(11) H(12) R(14) R(16) R(17)",0.9672,0.9877,0.8977,2.8526,no
mol_25,1,6,"A(3) H(9) H(11) R(12) R(14) R(15)",0.8362,0.9762,0.7706,2.5830,no
mol_26,1,6,"A(4) H(9) H(10) R(13) R(15) R(16)",0.8714,0.9884,0.8503,2.7101,no
mol_27,1,6,"A(5) H(10) H(11) R(14) R(13) R(16)",0.8526,0.9850,0.7935,2.6311,no
mol_28,1,6,"A(5) H(11) H(12) R(14) R(16) R(17)",1.0000,1.0000,1.0000,3.0000,yes
mol_29,1,6,"A(5) H(11) H(14) R(16) R(17) R(18)",0.9457,0.9833,0.8745,2.8036,no
mol_30,1,6,"A(4) H(6) H(8) R(10) R(12) R(13)",0.9393,0.9974,0.9061,2.8428,no
