Ligand_Name,Conf_Index,Num_Sites_Matched,Matched_Ligand_Sites,Site_Score,Vector_Score,Volume_Score,Fitness,Ref_Ligand
mol_1,1,6,"A(1) H(5) H(7) R(10) R(11) R(12)",0.8874,0.9955,0.8632,2.7462,no
mol_2,1,6,"A(2) H(8) H(9) R(12) R(13) R(14)",0.9142,0.9962,0.8968,2.8073,no
mol_3,1,6,"A(2) H(11) H(13) R(16) R(17) R(18)",0.8785,0.9961,0.9275,2.8021,no
mol_4,1,6,"A(1) H(8) H(9) R(12) R(13) R(14)",0.8953,0.9980,0.9248,2.8181,no
mol_5,1,6,"A(2) H(8) H(9) R(12) R(13) R(14)",0.9705,0.9917,0.9048,2.8669,no
mol_6,1,6,"A(2) H(7) H(8) R(11) R(12) R(13)",0.9494,0.9987,0.9112,2.8594,no
mol_7,1,6,"A(2) H(9) H(10) R(13) R(14) R(15)",0.9693,0.9963,0.9458,2.9114,no
mol_8,1,6,"A(2) H(10) H(11) R(14) R(15) R(16)",0.8900,0.9973,0.8883,2.7756,no
mol_9,1,6,"A(2) H(9) H(11) R(14) R(15) R(16)",0.8728,0.9610,0.8611,2.6949,no
mol_10,1,6,"A(1) H(5) H(7) R(10) R(11) R(12)",0.9040,0.9984,0.9276,2.8299,no
mol_11,1,6,"A(1) H(7) H(8) R(12) R(13) R(14)",0.8335,0.9953,0.7890,2.6178,no
mol_12,1,6,"A(3) H(10) H(12) R(15) R(16) R(17)",0.8794,0.9943,0.9249,2.7986,no
mol_13,1,6,"A(2) H(11) H(12) R(14) R(15) R(16)",0.8642,0.9990,0.8660,2.7291,no
mol_14,1,6,"A(2) H(10) H(11) R(14) R(15) R(16)",0.9522,0.9990,0.9263,2.8775,no
mol_15,1,6,"A(1) H(6) H(7) R(10) R(11) R(12)",0.9036,0.9827,0.9089,2.7952,no
mol_16,1,6,"A(2) H(9) H(10) R(13) R(14) R(15)",0.8671,0.9960,0.8547,2.7178,no
mol_17,1,6,"A(3) H(10) H(11) R(14) R(15) R(16)",0.9321,0.9974,0.8606,2.7901,no
mol_18,1,6,"A(1) H(5) H(6) R(9) R(10) R(11)",0.8427,0.9863,0.8028,2.6318,no
mol_19,1,6,"A(2) H(11) H(12) R(16) R(14) R(17)",0.8883,0.9976,0.9231,2.8090,no
mol_20,1,6,"A(1) H(7) H(8) R(11) R(12) R(13)",0.8573,0.9985,0.8631,2.7189,no
mol_21,1,6,"A(2) H(12) H(13) R(16) R(17) R(18)",0.9365,0.9998,0.9509,2.8872,no
mol_22,1,6,"A(2) H(10) H(11) R(15) R(13) R(16)",0.8869,0.9946,0.9087,2.7903,no
mol_23,1,6,"A(3) H(10) H(12) R(15) R(16) R(17)",0.8735,0.9625,0.8646,2.7006,no
mol_24,1,6,"A(3) H(11) H(12) R(15) R(16) R(17)",0.9700,0.9874,0.8966,2.8540,no
mol_25,1,6,"A(2) H(9) H(11) R(13) R(14) R(15)",0.8574,0.9792,0.7772,2.6138,no
mol_26,1,6,"A(2) H(9) H(10) R(14) R(15) R(16)",0.9156,0.9892,0.8519,2.7567,no
mol_27,1,6,"A(2) H(10) H(11) R(15) R(13) R(16)",0.8635,0.9866,0.7966,2.6467,no
mol_28,1,6,"A(3) H(11) H(12) R(15) R(16) R(17)",1.0000,1.0000,1.0000,3.0000,yes
mol_29,1,6,"A(4) H(11) H(14) R(15) R(17) R(18)",0.9530,0.9822,0.8731,2.8084,no
mol_30,1,6,"A(2) H(6) H(8) R(11) R(12) R(13)",0.9558,0.9978,0.9081,2.8618,no
