Ligand_Name,Conf_Index,Num_Sites_Matched,Matched_Ligand_Sites,Site_Score,Vector_Score,Volume_Score,Fitness,Ref_Ligand
mol_1,1,3,"H(7) R(10) R(11)",0.9630,0.9918,0.8470,2.8019,no
mol_2,1,3,"H(9) R(12) R(13)",0.9836,0.9986,0.8969,2.8791,no
mol_3,1,3,"H(13) R(16) R(17)",0.9964,0.9992,0.9339,2.9295,no
mol_4,1,3,"H(9) R(12) R(13)",0.9676,0.9989,0.9112,2.8777,no
mol_5,1,3,"H(9) R(12) R(13)",0.9897,0.9969,0.9020,2.8886,no
mol_6,1,3,"H(8) R(11) R(12)",0.9889,0.9988,0.9040,2.8917,no
mol_7,1,3,"H(10) R(13) R(14)",0.9913,0.9981,0.9459,2.9353,no
mol_8,1,3,"H(11) R(14) R(15)",0.9913,0.9901,0.8561,2.8375,no
mol_9,1,3,"H(11) R(14) R(15)",0.9936,0.9978,0.8645,2.8560,no
mol_10,1,3,"H(7) R(10) R(11)",0.9699,0.9992,0.9152,2.8843,no
mol_11,1,3,"H(8) R(12) R(13)",0.9748,0.9880,0.7488,2.7115,no
mol_12,1,3,"H(12) R(15) R(16)",0.9930,0.9994,0.9330,2.9254,no
mol_13,1,3,"H(12) R(14) R(15)",0.9800,0.9923,0.8376,2.8099,no
mol_14,1,3,"H(11) R(14) R(15)",0.9925,0.9994,0.9254,2.9172,no
mol_15,1,3,"H(7) R(10) R(11)",0.9698,0.9992,0.9017,2.8707,no
mol_16,1,3,"H(10) R(13) R(14)",0.9809,0.9825,0.8318,2.7952,no
mol_17,1,3,"H(11) R(14) R(15)",0.9875,0.9982,0.8545,2.8402,no
mol_18,1,3,"H(6) R(9) R(10)",0.9750,0.9879,0.7817,2.7447,no
mol_19,1,3,"H(12) R(16) R(14)",0.8739,0.9974,0.9079,2.7792,no
mol_20,1,3,"H(8) R(11) R(12)",0.9744,0.9971,0.8499,2.8213,no
mol_21,1,3,"H(13) R(16) R(17)",0.9873,0.9981,0.9321,2.9175,no
mol_22,1,3,"H(11) R(15) R(13)",0.8742,0.9929,0.8916,2.7586,no
mol_23,1,3,"H(12) R(15) R(16)",0.9969,0.9983,0.8730,2.8682,no
mol_24,1,3,"H(12) R(15) R(16)",0.9982,0.9976,0.9009,2.8967,no
mol_25,1,3,"H(11) R(13) R(14)",0.9819,0.9928,0.7832,2.7579,no
mol_26,1,3,"H(10) R(14) R(15)",0.9696,0.9917,0.8442,2.8056,no
mol_27,1,3,"H(11) R(15) R(13)",0.9149,0.9912,0.7881,2.6942,no
mol_28,1,3,"H(12) R(15) R(16)",1.0000,1.0000,1.0000,3.0000,yes
mol_29,1,3,"H(14) R(15) R(17)",0.9971,0.9815,0.8591,2.8377,no
mol_30,1,3,"H(8) R(11) R(12)",0.9909,0.9989,0.9052,2.8951,no
