Ligand_Name,Conf_Index,Num_Sites_Matched,Matched_Ligand_Sites,Site_Score,Vector_Score,Volume_Score,Fitness,Ref_Ligand
mol_1,1,4,"A(2) D(6) R(12) R(13)",0.9834,1.0000,0.8425,2.8259,no
mol_2,1,4,"A(2) D(3) R(12) R(13)",1.0000,1.0000,1.0000,3.0000,yes
mol_3,1,4,"A(2) D(6) R(12) R(13)",0.9790,0.9998,0.9270,2.9058,no
mol_4,1,4,"A(3) D(6) R(13) R(14)",0.9703,0.9996,0.9268,2.8966,no
mol_5,1,4,"A(4) D(9) R(15) R(16)",0.9699,0.9006,0.5236,2.3941,no
mol_6,1,4,"A(3) D(6) R(13) R(14)",0.9922,0.9997,0.5629,2.5548,no
mol_7,1,4,"A(4) D(8) R(15) R(16)",0.9764,0.9071,0.4734,2.3569,no
mol_8,1,4,"A(3) D(6) R(13) R(14)",0.9771,0.9997,0.9275,2.9042,no
mol_9,1,4,"A(3) D(4) R(13) R(14)",0.9375,0.9490,0.8133,2.6998,no
mol_10,1,4,"A(2) D(5) R(12) R(13)",0.9196,0.9437,0.8036,2.6669,no
mol_11,1,4,"A(4) D(7) R(14) R(15)",0.9548,0.9992,0.4856,2.4395,no
mol_12,1,4,"A(1) D(2) R(10) R(11)",0.9454,0.9112,0.5528,2.4094,no
mol_13,1,4,"A(5) D(9) R(15) R(16)",0.9752,0.9992,0.8058,2.7801,no
mol_14,1,4,"A(2) D(5) R(13) R(14)",0.9694,0.9247,0.6951,2.5892,no
mol_15,1,4,"A(3) D(7) R(13) R(14)",0.9950,1.0000,0.7800,2.7750,no
mol_16,1,4,"A(2) D(3) R(12) R(13)",0.9758,0.9996,0.5604,2.5358,no
mol_17,1,4,"A(2) D(3) R(13) R(14)",0.9638,0.9866,0.5754,2.5258,no
mol_18,1,4,"A(4) D(8) R(14) R(15)",0.9638,0.8119,0.6264,2.4021,no
mol_19,1,4,"A(3) D(6) R(13) R(14)",0.9358,0.9612,0.7747,2.6716,no
mol_20,1,4,"A(3) D(6) R(13) R(14)",0.9715,0.9991,0.9027,2.8733,no
mol_21,1,4,"A(3) D(6) R(13) R(14)",0.9821,0.9989,0.8994,2.8804,no
mol_22,1,4,"A(2) D(7) R(14) R(15)",0.9224,0.9391,0.8320,2.6935,no
mol_23,1,4,"A(1) D(2) R(10) R(11)",0.9509,0.9981,0.5432,2.4921,no
mol_24,1,4,"A(3) D(6) R(13) R(14)",0.9797,0.9999,0.8479,2.8275,no
mol_25,1,4,"A(4) D(7) R(15) R(16)",0.9669,0.9992,0.4814,2.4474,no
mol_26,1,4,"A(4) D(8) R(14) R(15)",0.9531,0.9173,0.4761,2.3465,no
mol_27,1,4,"A(3) D(6) R(13) R(14)",0.9900,0.8183,0.5070,2.3154,no
mol_28,1,4,"A(4) D(5) R(14) R(15)",0.9830,0.9999,0.5754,2.5583,no
mol_29,1,4,"A(2) D(3) R(13) R(14)",0.9521,0.9059,0.5625,2.4205,no
mol_30,1,4,"A(4) D(7) R(15) R(16)",0.9944,0.8216,0.6050,2.4210,no
mol_31,1,4,"A(4) D(8) R(14) R(15)",0.9436,0.9179,0.4706,2.3321,no
mol_32,1,4,"A(5) D(9) R(15) R(16)",0.9896,0.9997,0.4784,2.4678,no
mol_33,1,4,"A(3) D(7) R(13) R(14)",0.9554,0.9162,0.4471,2.3186,no
mol_34,1,4,"A(3) D(4) R(14) R(15)",0.9726,0.9996,0.8397,2.8119,no
mol_35,1,4,"A(1) D(2) R(10) R(11)",0.9487,0.9119,0.5537,2.4143,no
mol_36,1,4,"A(1) D(2) R(10) R(11)",0.9796,0.9487,0.5500,2.4784,no
mol_37,1,4,"A(1) D(2) R(10) R(11)",0.9466,0.9099,0.5536,2.4101,no
