Ligand_Name,Conf_Index,Num_Sites_Matched,Matched_Ligand_Sites,Site_Score,Vector_Score,Volume_Score,Fitness,Ref_Ligand
mol_1,1,3,"R(9) R(10) R(11)",0.9997,0.9982,0.7327,2.7305,no
mol_2,1,3,"R(9) R(10) R(11)",0.9999,0.9861,0.7255,2.7115,no
mol_3,1,3,"R(9) R(10) R(11)",0.9997,1.0000,0.9631,2.9628,no
mol_4,1,3,"R(10) R(11) R(12)",0.9996,0.9851,0.6972,2.6819,no
mol_5,1,3,"R(9) R(10) R(11)",1.0000,1.0000,1.0000,3.0000,yes
mol_6,1,3,"R(11) R(12) R(13)",0.9937,0.9886,0.5331,2.5154,no
mol_7,1,3,"R(11) R(12) R(13)",0.9965,0.9932,0.5066,2.4963,no
mol_8,1,3,"R(9) R(10) R(11)",0.9776,0.9974,0.9128,2.8879,no
mol_9,1,3,"R(11) R(12) R(13)",0.9988,0.9979,0.5548,2.5515,no
mol_10,1,3,"R(10) R(11) R(12)",0.9765,0.9993,0.9355,2.9113,no
mol_11,1,3,"R(12) R(13) R(14)",0.9985,0.9900,0.7184,2.7069,no
mol_12,1,3,"R(9) R(10) R(11)",0.9958,0.9963,0.8719,2.8641,no
mol_13,1,3,"R(11) R(12) R(13)",0.9942,0.9068,0.4347,2.3357,no
mol_14,1,3,"R(8) R(9) R(10)",0.9773,0.9990,0.9524,2.9286,no
mol_15,1,3,"R(9) R(10) R(11)",0.9998,0.9996,0.8254,2.8248,no
mol_16,1,3,"R(11) R(12) R(13)",0.9777,0.9882,0.5198,2.4858,no
mol_17,1,3,"R(12) R(13) R(14)",0.9997,0.9995,0.8259,2.8251,no
mol_18,1,3,"R(8) R(9) R(10)",0.9993,0.9861,0.8569,2.8423,no
mol_19,1,3,"R(11) R(12) R(13)",0.9992,0.9878,0.6871,2.6741,no
mol_20,1,3,"R(7) R(8) R(9)",0.9981,0.9915,0.6883,2.6779,no
