Ligand_Name,Conf_Index,Num_Sites_Matched,Matched_Ligand_Sites,Site_Score,Vector_Score,Volume_Score,Fitness,Ref_Ligand
mol_1,1,3,"H(6) R(10) R(11)",0.9945,0.9919,0.6711,2.6575,no
mol_2,1,3,"H(6) R(10) R(11)",0.9996,0.9418,0.5759,2.5173,no
mol_3,1,3,"H(6) R(10) R(11)",0.9995,1.0000,0.9610,2.9605,no
mol_4,1,3,"H(8) R(11) R(12)",0.9971,0.9370,0.5399,2.4739,no
mol_5,1,3,"H(7) R(10) R(11)",1.0000,1.0000,1.0000,3.0000,yes
mol_6,1,3,"H(9) R(12) R(13)",0.9660,0.9573,0.4981,2.4214,no
mol_7,1,3,"H(8) R(12) R(13)",0.9753,0.9749,0.4838,2.4339,no
mol_8,1,3,"H(6) R(10) R(11)",0.9241,0.9894,0.8446,2.7580,no
mol_9,1,3,"H(9) R(12) R(13)",0.9877,0.9921,0.5414,2.5212,no
mol_10,1,3,"H(8) R(11) R(12)",0.9257,0.9968,0.9045,2.8270,no
mol_11,1,3,"H(9) R(13) R(14)",0.9986,0.9575,0.5776,2.5337,no
mol_12,1,3,"H(6) R(10) R(11)",0.9854,0.9849,0.8898,2.8601,no
mol_13,1,3,"H(8) R(12) R(11)",0.3528,0.8350,0.4325,1.6203,no
mol_14,1,3,"H(6) R(9) R(10)",0.9232,0.9955,0.8994,2.8181,no
mol_15,1,3,"H(6) R(10) R(11)",0.9945,0.9983,0.8084,2.8012,no
mol_16,1,3,"H(9) R(12) R(11)",0.2782,0.9690,0.5119,1.7591,no
mol_17,1,3,"H(10) R(13) R(14)",0.9963,0.9981,0.8039,2.7983,no
mol_18,1,3,"H(6) R(9) R(10)",0.9993,0.9411,0.6636,2.6041,no
mol_19,1,3,"H(6) R(12) R(13)",0.9990,0.9499,0.5613,2.5102,no
