Ligand_Name,Conf_Index,Num_Sites_Matched,Matched_Ligand_Sites,Site_Score,Vector_Score,Volume_Score,Fitness,Ref_Ligand
mol_1,1,5,"D(5) H(6) R(9) R(10) R(11)",0.9509,0.9990,0.7255,2.6754,no
mol_2,1,5,"D(5) H(6) R(9) R(10) R(11)",0.8648,0.9922,0.7046,2.5616,no
mol_3,1,5,"D(5) H(6) R(9) R(10) R(11)",0.9989,1.0000,0.9627,2.9616,no
mol_4,1,5,"D(7) H(8) R(10) R(11) R(12)",0.8601,0.9918,0.6749,2.5268,no
mol_5,1,5,"D(6) H(7) R(9) R(10) R(11)",1.0000,1.0000,1.0000,3.0000,yes
mol_6,1,5,"D(8) H(9) R(11) R(12) R(13)",0.8771,0.9937,0.5203,2.3910,no
mol_7,1,5,"D(7) H(8) R(11) R(12) R(13)",0.9065,0.9962,0.4982,2.4009,no
mol_8,1,5,"D(5) H(6) R(9) R(10) R(11)",0.8931,0.9984,0.8999,2.7915,no
mol_9,1,5,"D(8) H(9) R(11) R(12) R(13)",0.9484,0.9988,0.5509,2.4981,no
mol_10,1,5,"D(7) H(8) R(10) R(11) R(12)",0.9096,0.9995,0.9236,2.8327,no
mol_11,1,5,"D(8) H(9) R(12) R(13) R(14)",0.8854,0.9945,0.7038,2.5837,no
mol_12,1,5,"D(5) H(6) R(9) R(10) R(11)",0.9298,0.9980,0.8763,2.8040,no
mol_13,1,5,"D(7) H(8) R(11) R(12) R(13)",-0.0532,0.7629,0.2768,0.9866,no
mol_14,1,5,"D(5) H(6) R(8) R(9) R(10)",0.9037,0.9993,0.9379,2.8409,no
mol_15,1,5,"D(5) H(6) R(9) R(10) R(11)",0.9766,0.9998,0.8221,2.7985,no
mol_17,1,5,"D(8) H(10) R(12) R(13) R(14)",0.9749,0.9997,0.8243,2.7989,no
mol_18,1,5,"D(5) H(6) R(8) R(9) R(10)",0.8649,0.9922,0.8373,2.6944,no
mol_19,1,5,"D(5) H(6) R(11) R(12) R(13)",0.8742,0.9931,0.6701,2.5374,no
