Ligand_Name,Conf_Index,Num_Sites_Matched,Matched_Ligand_Sites,Site_Score,Vector_Score,Volume_Score,Fitness,Ref_Ligand
mol_1,1,4,"A(1) D(5) H(6) R(10)",0.9055,0.9976,0.7100,2.6131,no
mol_2,1,4,"A(1) D(5) H(6) R(10)",0.9993,1.0000,0.7682,2.7675,no
mol_3,1,4,"A(1) D(5) H(6) R(10)",0.8506,0.9945,0.8235,2.6686,no
mol_4,1,4,"A(1) D(7) H(8) R(11)",0.9944,1.0000,0.7353,2.7296,no
mol_5,1,4,"A(1) D(6) H(7) R(10)",0.8498,0.9946,0.8404,2.6847,no
mol_6,1,4,"A(1) D(8) H(9) R(12)",0.7159,0.9798,0.4657,2.1614,no
mol_7,1,4,"A(1) D(7) H(8) R(12)",0.7480,0.9839,0.4486,2.1804,no
mol_8,1,4,"A(1) D(5) H(6) R(10)",0.8676,0.9982,0.8295,2.6954,no
mol_9,1,4,"A(1) D(8) H(9) R(12)",0.7940,0.9892,0.5025,2.2857,no
mol_10,1,4,"A(1) D(7) H(8) R(11)",0.8480,0.9969,0.8326,2.6775,no
mol_11,1,4,"A(1) D(8) H(9) R(13)",0.9765,0.9999,0.8031,2.7795,no
mol_12,1,4,"A(1) D(5) H(6) R(10)",0.7722,0.9877,0.7733,2.5332,no
mol_14,1,4,"A(1) D(5) H(6) R(9)",0.8495,0.9973,0.8442,2.6909,no
mol_15,1,4,"A(1) D(5) H(6) R(10)",0.8234,0.9926,0.7434,2.5594,no
mol_17,1,4,"A(1) D(8) H(10) R(13)",0.8772,0.9965,0.7247,2.5984,no
mol_18,1,4,"A(1) D(5) H(6) R(9)",1.0000,1.0000,1.0000,3.0000,yes
mol_19,1,4,"A(1) D(5) H(6) R(12)",0.9880,1.0000,0.7229,2.7109,no
