Ligand_Name,Conf_Index,Num_Sites_Matched,Matched_Ligand_Sites,Site_Score,Vector_Score,Volume_Score,Fitness,Ref_Ligand
mol_1,1,6,"A(2) D(4) D(5) H(6) R(9) R(11)",0.9333,0.9987,0.7147,2.6467,no
mol_2,1,6,"A(2) D(4) D(5) H(6) R(9) R(11)",0.8050,0.9895,0.6849,2.4794,no
mol_3,1,6,"A(2) D(4) D(5) H(6) R(9) R(11)",0.9927,1.0000,0.9641,2.9567,no
mol_4,1,6,"A(2) D(5) D(7) H(8) R(10) R(12)",0.8053,0.9891,0.6536,2.4481,no
mol_5,1,6,"A(2) D(5) D(6) H(7) R(9) R(11)",1.0000,1.0000,1.0000,3.0000,yes
mol_6,1,6,"A(2) D(7) D(8) H(9) R(11) R(13)",0.4486,0.6773,0.4705,1.5964,no
mol_7,1,6,"A(2) D(6) D(7) H(8) R(11) R(13)",0.4638,0.6816,0.4461,1.5915,no
mol_8,1,6,"A(2) D(4) D(5) H(6) R(9) R(11)",0.8660,0.9977,0.9180,2.7818,no
mol_9,1,6,"A(2) D(7) D(8) H(9) R(11) R(13)",0.4787,0.6861,0.4815,1.6463,no
mol_10,1,6,"A(2) D(6) D(7) H(8) R(10) R(12)",0.8860,0.9990,0.9389,2.8239,no
mol_11,1,6,"A(2) D(5) D(8) H(9) R(12) R(14)",0.8401,0.9927,0.6832,2.5160,no
mol_12,1,6,"A(2) D(4) D(5) H(6) R(9) R(11)",0.9065,0.9972,0.9231,2.8269,no
mol_13,1,6,"A(2) D(5) D(7) H(9) R(11) R(13)",0.3091,0.5757,0.4493,1.3341,no
mol_14,1,6,"A(2) D(4) D(5) H(6) R(8) R(10)",0.8814,0.9988,0.9479,2.8281,no
mol_15,1,6,"A(2) D(4) D(5) H(6) R(9) R(11)",0.9660,0.9997,0.8235,2.7892,no
mol_16,1,6,"A(3) D(7) D(8) H(10) R(11) R(13)",0.0628,0.9387,0.5238,1.5252,no
mol_17,1,6,"A(2) D(5) D(8) H(10) R(12) R(14)",0.9638,0.9996,0.8264,2.7898,no
mol_18,1,6,"A(2) D(4) D(5) H(6) R(8) R(10)",0.8107,0.9898,0.8197,2.6201,no
mol_19,1,6,"A(2) D(4) D(5) H(6) R(11) R(13)",0.8160,0.9907,0.6522,2.4589,no
mol_20,1,6,"A(2) D(4) D(5) H(6) R(9) R(7)",-0.0233,0.4407,0.3726,0.7900,no
