Ligand_Name,Conf_Index,Num_Sites_Matched,Matched_Ligand_Sites,Site_Score,Vector_Score,Volume_Score,Fitness,Ref_Ligand
mol_1,1,4,"H(6) R(9) R(10) R(11)",0.9496,0.9985,0.7199,2.6680,no
mol_2,1,4,"H(6) R(9) R(10) R(11)",0.8644,0.9883,0.6991,2.5518,no
mol_3,1,4,"H(6) R(9) R(10) R(11)",0.9989,1.0000,0.9624,2.9614,no
mol_4,1,4,"H(8) R(10) R(11) R(12)",0.8589,0.9875,0.6662,2.5126,no
mol_5,1,4,"H(7) R(9) R(10) R(11)",1.0000,1.0000,1.0000,3.0000,yes
mol_6,1,4,"H(9) R(11) R(12) R(13)",0.8768,0.9905,0.5299,2.3972,no
mol_7,1,4,"H(8) R(11) R(12) R(13)",0.9064,0.9944,0.5042,2.4050,no
mol_8,1,4,"H(6) R(9) R(10) R(11)",0.9000,0.9976,0.9073,2.8049,no
mol_9,1,4,"H(9) R(11) R(12) R(13)",0.9485,0.9983,0.5535,2.5002,no
mol_10,1,4,"H(8) R(10) R(11) R(12)",0.9155,0.9993,0.9251,2.8399,no
mol_11,1,4,"H(9) R(12) R(13) R(14)",0.8843,0.9916,0.6965,2.5725,no
mol_12,1,4,"H(6) R(9) R(10) R(11)",0.9289,0.9969,0.9086,2.8344,no
mol_13,1,4,"H(8) R(13) R(12) R(11)",0.2265,0.9129,0.4756,1.6150,no
mol_14,1,4,"H(6) R(8) R(9) R(10)",0.9110,0.9989,0.9369,2.8467,no
mol_15,1,4,"H(6) R(9) R(10) R(11)",0.9759,0.9997,0.8228,2.7983,no
mol_16,1,4,"H(9) R(13) R(12) R(11)",0.2380,0.9890,0.5525,1.7795,no
mol_17,1,4,"H(10) R(12) R(13) R(14)",0.9750,0.9996,0.8274,2.8020,no
mol_18,1,4,"H(6) R(8) R(9) R(10)",0.8634,0.9883,0.8369,2.6885,no
mol_19,1,4,"H(6) R(11) R(12) R(13)",0.8741,0.9897,0.6652,2.5289,no
