Ligand_Name,Conf_Index,Num_Sites_Matched,Matched_Ligand_Sites,Site_Score,Vector_Score,Volume_Score,Fitness,Ref_Ligand
mol_1,1,3,"A(1) D(5) R(7)",0.9994,0.9994,0.8516,2.8504,no
mol_2,1,3,"A(1) D(5) R(6)",0.9986,0.9978,0.5711,2.5676,no
mol_3,1,3,"A(1) D(6) R(8)",0.9960,0.9988,0.7888,2.7836,no
mol_4,1,3,"A(1) D(6) R(8)",0.9982,0.9977,0.7861,2.7820,no
mol_5,1,3,"A(1) D(6) R(8)",0.9994,0.9979,0.5350,2.5323,no
mol_6,1,3,"A(1) D(5) R(8)",0.9987,0.9982,0.7915,2.7884,no
mol_7,1,3,"A(1) D(6) R(7)",0.9985,0.9981,0.7471,2.7437,no
mol_8,1,3,"A(1) D(7) R(8)",0.9995,0.9983,0.5618,2.5596,no
mol_9,1,3,"A(1) D(7) R(8)",0.9993,0.9971,0.5420,2.5384,no
mol_10,1,3,"A(1) D(6) R(10)",0.9991,0.9992,0.7241,2.7224,no
mol_11,1,3,"A(1) D(8) R(9)",0.9940,0.9965,0.7223,2.7128,no
mol_12,1,3,"A(1) D(7) R(8)",0.9988,0.9985,0.7145,2.7118,no
mol_13,1,3,"A(1) D(7) R(8)",0.9988,0.9996,0.7854,2.7838,no
mol_14,1,3,"A(1) D(6) R(8)",0.9989,0.9999,0.5333,2.5321,no
mol_15,1,3,"A(1) D(6) R(8)",0.9973,0.9989,0.7686,2.7649,no
mol_16,1,3,"A(1) D(6) R(8)",0.9985,0.9997,0.7527,2.7509,no
mol_17,1,3,"A(1) D(5) R(7)",0.9990,0.9999,0.9250,2.9238,no
mol_18,1,3,"A(1) D(5) R(7)",0.9992,0.9989,0.8589,2.8571,no
mol_19,1,3,"A(1) D(5) R(7)",0.9992,0.9999,0.5712,2.5704,no
mol_20,1,3,"A(1) D(5) R(7)",0.9976,0.9990,0.8641,2.8607,no
mol_21,1,3,"A(1) D(5) R(7)",0.9991,0.9998,0.5777,2.5766,no
mol_22,1,3,"A(1) D(5) R(7)",0.9983,0.9989,0.8063,2.8035,no
mol_23,1,3,"A(1) D(5) R(7)",0.9996,0.9986,0.8478,2.8460,no
mol_24,1,3,"A(1) D(5) R(7)",0.9985,0.9976,0.5499,2.5461,no
mol_26,1,3,"A(1) D(5) R(8)",0.7090,0.2064,0.2520,1.1674,no
mol_28,1,3,"A(1) D(5) R(7)",0.9994,0.9997,0.6110,2.6101,no
mol_29,1,3,"A(1) D(7) R(8)",0.9980,0.9971,0.5670,2.5622,no
mol_30,1,3,"A(1) D(5) R(7)",0.9983,0.9978,0.5931,2.5892,no
mol_31,1,3,"A(1) D(6) R(9)",0.9995,0.9974,0.6258,2.6227,no
mol_32,1,3,"A(1) D(6) R(7)",0.9984,0.9996,0.5764,2.5745,no
mol_33,1,3,"A(1) D(6) R(9)",0.9993,0.9997,0.5717,2.5706,no
mol_34,1,3,"A(1) D(5) R(8)",0.9986,1.0000,0.5860,2.5846,no
mol_35,1,3,"A(1) D(5) R(8)",0.9980,0.9999,0.5829,2.5808,no
mol_36,1,3,"A(1) D(5) R(7)",1.0000,1.0000,1.0000,3.0000,yes
mol_37,1,3,"A(1) D(7) R(8)",0.9989,0.9997,0.9307,2.9294,no
mol_38,1,3,"A(1) D(5) R(7)",0.9997,1.0000,0.9570,2.9567,no
mol_39,1,3,"A(1) D(6) R(9)",0.4258,0.4779,0.2857,1.1894,no
mol_40,1,3,"A(1) D(6) R(7)",0.9983,0.9980,0.8230,2.8193,no
mol_41,1,3,"A(1) D(6) R(9)",0.9992,0.9976,0.8197,2.8166,no
mol_42,1,3,"A(1) D(5) R(8)",0.9990,0.9992,0.9170,2.9152,no
mol_45,1,3,"A(1) D(7) R(8)",0.9989,0.9997,0.9307,2.9294,no
mol_46,1,3,"A(1) D(5) R(8)",0.9990,0.9992,0.9170,2.9152,no
mol_47,1,3,"A(1) D(5) R(7)",0.9995,0.9999,0.5723,2.5717,no
mol_48,1,3,"A(1) D(4) R(7)",0.9993,0.9998,0.5358,2.5349,no
mol_49,1,3,"A(1) D(7) R(10)",0.9988,0.9997,0.7893,2.7878,no
mol_50,1,3,"A(1) D(5) R(7)",0.9992,0.9983,0.6054,2.6028,no
mol_51,1,3,"A(1) D(5) R(6)",0.9976,0.9984,0.7438,2.7398,no
mol_52,1,3,"A(1) D(4) R(6)",0.9991,0.9996,0.6426,2.6414,no
mol_53,1,3,"A(1) D(5) R(7)",0.9989,0.9997,0.6064,2.6050,no
mol_54,1,3,"A(1) D(6) R(8)",0.9990,0.9993,0.8156,2.8139,no
mol_55,1,3,"A(2) D(6) R(7)",0.9992,0.9985,0.8122,2.8100,no
mol_56,1,3,"A(1) D(6) R(9)",0.9986,0.9990,0.7662,2.7638,no
mol_57,1,3,"A(1) D(5) R(8)",0.9991,0.9987,0.8316,2.8294,no
mol_58,1,3,"A(2) D(6) R(7)",0.9993,1.0000,0.9398,2.9391,no
mol_59,1,3,"A(1) D(5) R(8)",0.9979,0.9990,0.5718,2.5687,no
mol_60,1,3,"A(1) D(5) R(8)",0.9991,0.9999,0.5535,2.5525,no
mol_61,1,3,"A(1) D(7) R(10)",0.9985,0.9968,0.7441,2.7394,no
mol_62,1,3,"A(1) D(6) R(7)",0.9993,0.9990,0.8764,2.8747,no
mol_63,1,3,"A(1) D(5) R(7)",0.9940,0.9976,0.6452,2.6367,no
mol_64,1,3,"A(2) D(6) R(7)",0.9986,1.0000,0.5973,2.5959,no
mol_65,1,3,"A(1) D(5) R(7)",0.9988,0.9992,0.6612,2.6592,no
mol_66,1,3,"A(1) D(5) R(6)",0.9996,0.9987,0.5192,2.5175,no
mol_67,1,3,"A(1) D(6) R(9)",0.9990,0.9999,0.5691,2.5680,no
mol_68,1,3,"A(1) D(5) R(7)",0.9992,0.9999,0.6637,2.6629,no
mol_69,1,3,"A(1) D(5) R(7)",0.9989,0.9991,0.6579,2.6559,no
