Ligand_Name,Conf_Index,Num_Sites_Matched,Matched_Ligand_Sites,Site_Score,Vector_Score,Volume_Score,Fitness,Ref_Ligand
mol_1,1,3,"D(4) R(7) R(8)",0.9979,0.9998,0.8735,2.8712,no
mol_2,1,3,"D(4) R(6) R(7)",0.9955,0.9896,0.5394,2.5244,no
mol_3,1,3,"D(5) R(8) R(9)",0.9926,0.9962,0.8136,2.8023,no
mol_4,1,3,"D(5) R(8) R(9)",0.9961,0.9985,0.8191,2.8137,no
mol_5,1,3,"D(5) R(8) R(9)",0.9971,0.9918,0.5067,2.4956,no
mol_6,1,3,"D(4) R(8) R(9)",0.9970,0.9974,0.8113,2.8057,no
mol_7,1,3,"D(5) R(7) R(9)",0.9956,0.9986,0.7724,2.7666,no
mol_8,1,3,"D(6) R(8) R(9)",0.9970,0.9923,0.5346,2.5239,no
mol_9,1,3,"D(6) R(8) R(9)",0.9970,0.9904,0.5191,2.5066,no
mol_10,1,3,"D(5) R(10) R(11)",0.9975,0.9977,0.7332,2.7284,no
mol_11,1,3,"D(7) R(9) R(10)",0.9865,0.9887,0.6834,2.6585,no
mol_12,1,3,"D(5) R(8) R(9)",0.9971,0.9974,0.7294,2.7239,no
mol_13,1,3,"D(6) R(8) R(9)",0.9946,0.9971,0.7596,2.7513,no
mol_14,1,3,"D(5) R(8) R(9)",0.9950,0.9959,0.5041,2.4950,no
mol_15,1,3,"D(5) R(8) R(9)",0.9935,0.9949,0.7407,2.7292,no
mol_16,1,3,"D(5) R(8) R(9)",0.9966,0.9977,0.7524,2.7467,no
mol_17,1,3,"D(4) R(7) R(8)",0.9955,0.9980,0.8809,2.8744,no
mol_18,1,3,"D(4) R(7) R(8)",0.9972,0.9999,0.8918,2.8889,no
mol_19,1,3,"D(4) R(7) R(8)",0.9964,0.9984,0.5432,2.5380,no
mol_20,1,3,"D(4) R(7) R(8)",0.9932,0.9947,0.8231,2.8110,no
mol_21,1,3,"D(4) R(7) R(8)",0.9962,0.9995,0.5526,2.5483,no
mol_22,1,3,"D(4) R(7) R(8)",0.9962,0.9975,0.8190,2.8127,no
mol_23,1,3,"D(4) R(7) R(8)",0.9970,0.9994,0.8540,2.8504,no
mol_24,1,3,"D(4) R(7) R(8)",0.9956,0.9891,0.5220,2.5067,no
mol_28,1,3,"D(4) R(7) R(8)",0.9989,0.9987,0.5849,2.5824,no
mol_29,1,3,"D(6) R(8) R(9)",0.9961,0.9913,0.5520,2.5394,no
mol_30,1,3,"D(4) R(7) R(8)",0.9964,0.9924,0.5780,2.5668,no
mol_31,1,3,"D(5) R(9) R(10)",0.9972,0.9895,0.6042,2.5909,no
mol_32,1,3,"D(5) R(7) R(8)",0.9960,0.9960,0.5507,2.5427,no
mol_33,1,3,"D(5) R(9) R(10)",0.9989,0.9987,0.5492,2.5468,no
mol_34,1,3,"D(4) R(8) R(9)",0.9994,0.9983,0.5577,2.5554,no
mol_35,1,3,"D(4) R(8) R(9)",0.9986,0.9975,0.5579,2.5540,no
mol_36,1,3,"D(4) R(7) R(8)",0.9979,0.9990,0.9314,2.9283,no
mol_37,1,3,"D(6) R(8) R(9)",0.9992,0.9990,0.9324,2.9307,no
mol_38,1,3,"D(4) R(7) R(8)",0.9985,0.9981,0.9192,2.9158,no
mol_39,1,3,"D(5) R(9) R(10)",0.7952,0.3647,0.3350,1.4949,no
mol_40,1,3,"D(5) R(7) R(8)",0.9960,0.9967,0.8509,2.8435,no
mol_41,1,3,"D(5) R(9) R(10)",0.9998,0.9991,0.8846,2.8835,no
mol_42,1,3,"D(4) R(8) R(9)",1.0000,1.0000,1.0000,3.0000,yes
