Ligand_Name,Conf_Index,Num_Sites_Matched,Matched_Ligand_Sites,Site_Score,Vector_Score,Volume_Score,Fitness,Ref_Ligand
mol_1,1,3,"D(4) R(9) R(10)",0.9982,1.0000,0.8511,2.8493,no
mol_2,1,3,"D(6) R(13) R(12)",0.9974,0.9999,0.7178,2.7151,no
mol_3,1,3,"D(5) R(12) R(11)",0.9852,0.9563,0.6906,2.6321,no
mol_4,1,3,"D(3) R(7) R(8)",0.9994,0.9999,0.7229,2.7222,no
mol_5,1,3,"D(3) R(8) R(7)",0.9984,0.7506,0.5303,2.2793,no
mol_6,1,3,"D(6) R(11) R(10)",0.9995,1.0000,0.8207,2.8202,no
mol_7,1,3,"D(7) R(13) R(12)",0.9977,1.0000,0.6789,2.6765,no
mol_8,1,3,"D(3) R(8) R(9)",0.9993,0.7536,0.6574,2.4103,no
mol_9,1,3,"D(5) R(11) R(10)",0.9972,1.0000,0.7417,2.7389,no
mol_10,1,3,"D(4) R(11) R(10)",0.9992,0.7575,0.5943,2.3510,no
mol_11,1,3,"D(4) R(9) R(10)",0.9997,0.7615,0.5290,2.2902,no
mol_12,1,3,"D(4) R(11) R(10)",0.9989,1.0000,0.7818,2.7806,no
mol_13,1,3,"D(3) R(8) R(9)",1.0000,1.0000,1.0000,3.0000,yes
mol_14,1,3,"D(4) R(10) R(9)",0.9993,0.7569,0.5152,2.2714,no
mol_15,1,3,"D(5) R(9) R(10)",0.9991,0.7528,0.6560,2.4079,no
mol_16,1,3,"D(4) R(10) R(11)",0.9979,0.9998,0.6439,2.6417,no
mol_17,1,3,"D(4) R(8) R(9)",0.9962,0.9997,0.6973,2.6932,no
mol_18,1,3,"D(2) R(5) R(6)",0.9975,0.9999,0.9663,2.9637,no
mol_19,1,3,"D(3) R(8) R(9)",0.9986,0.7590,0.6564,2.4139,no
mol_20,1,3,"D(5) R(10) R(9)",0.9991,0.7531,0.6058,2.3581,no
mol_21,1,3,"D(4) R(9) R(10)",0.9988,1.0000,0.8182,2.8171,no
mol_22,1,3,"D(6) R(10) R(9)",0.9992,1.0000,0.8095,2.8087,no
mol_23,1,3,"D(6) R(11) R(10)",0.9995,0.7544,0.5714,2.3253,no
mol_24,1,3,"D(4) R(9) R(10)",0.9982,0.7517,0.5821,2.3320,no
