Ligand_Name,Conf_Index,Num_Sites_Matched,Matched_Ligand_Sites,Site_Score,Vector_Score,Volume_Score,Fitness,Ref_Ligand
mol_1,1,3,"D(3) R(8) R(10)",0.9980,0.9983,0.8310,2.8274,no
mol_2,1,3,"D(4) R(9) R(11)",0.9972,0.9941,0.4924,2.4837,no
mol_3,1,3,"D(3) R(7) R(8)",0.6794,0.5682,0.2224,1.4699,no
mol_4,1,3,"D(3) R(8) R(10)",0.9974,0.9841,0.3743,2.3558,no
mol_5,1,3,"D(4) R(8) R(10)",0.9978,0.9812,0.3681,2.3470,no
mol_6,1,3,"D(3) R(6) R(7)",0.6807,0.5705,0.2273,1.4784,no
mol_7,1,3,"D(3) R(7) R(9)",0.6796,0.5694,0.2165,1.4655,no
mol_8,1,3,"D(3) R(7) R(9)",0.9988,0.9978,0.4142,2.4108,no
mol_9,1,3,"D(2) R(8) R(9)",0.6785,0.5656,0.2246,1.4687,no
mol_10,1,3,"D(2) R(6) R(8)",0.9996,0.9998,0.8720,2.8714,no
mol_11,1,3,"D(3) R(7) R(10)",0.9996,1.0000,0.8981,2.8976,no
mol_12,1,3,"D(2) R(7) R(9)",0.9978,0.9987,0.8410,2.8376,no
mol_13,1,3,"D(3) R(8) R(10)",0.9975,0.9901,0.3608,2.3484,no
mol_14,1,3,"D(2) R(7) R(9)",0.9963,0.9821,0.3757,2.3541,no
mol_15,1,3,"D(2) R(7) R(9)",0.9982,0.9978,0.8363,2.8324,no
mol_16,1,3,"D(3) R(8) R(10)",0.9982,0.9995,0.8561,2.8539,no
mol_17,1,3,"D(2) R(8) R(10)",0.6794,0.5682,0.2228,1.4704,no
mol_18,1,3,"D(2) R(8) R(10)",0.9995,0.9662,0.3634,2.3291,no
mol_19,1,3,"D(5) R(9) R(11)",0.9976,0.9930,0.5705,2.5611,no
mol_20,1,3,"D(2) R(7) R(9)",0.6798,0.5674,0.2134,1.4606,no
mol_21,1,3,"D(2) R(7) R(9)",0.9975,0.9935,0.4979,2.4889,no
mol_22,1,3,"D(2) R(7) R(9)",0.9975,0.9869,0.3865,2.3709,no
mol_23,1,3,"D(3) R(8) R(9)",0.9993,0.9753,0.3361,2.3107,no
mol_24,1,3,"D(2) R(7) R(9)",0.6800,0.5674,0.2181,1.4655,no
mol_25,1,3,"D(2) R(8) R(10)",0.6796,0.5682,0.2228,1.4706,no
mol_26,1,3,"D(4) R(8) R(10)",0.6788,0.5689,0.2230,1.4707,no
mol_27,1,3,"D(2) R(8) R(10)",0.9971,0.9862,0.3823,2.3656,no
mol_28,1,3,"D(4) R(10) R(12)",0.6791,0.5692,0.1913,1.4396,no
mol_29,1,3,"D(4) R(8) R(10)",0.9905,0.9915,0.4934,2.4754,no
mol_30,1,3,"D(2) R(6) R(7)",0.6784,0.5681,0.2287,1.4752,no
mol_31,1,3,"D(2) R(8) R(10)",0.9973,0.9910,0.4478,2.4361,no
mol_32,1,3,"D(2) R(7) R(9)",0.9976,0.9936,0.6015,2.5928,no
mol_33,1,3,"D(3) R(8) R(9)",1.0000,1.0000,1.0000,3.0000,yes
mol_34,1,3,"D(2) R(7) R(9)",0.6795,0.5683,0.2230,1.4709,no
mol_35,1,3,"D(3) R(7) R(9)",0.9976,0.9949,0.5819,2.5744,no
mol_36,1,3,"D(2) R(7) R(8)",0.9970,0.9974,0.4737,2.4681,no
mol_37,1,3,"D(3) R(7) R(8)",0.9977,0.9919,0.6009,2.5905,no
mol_38,1,3,"D(5) R(9) R(11)",0.6800,0.5691,0.2130,1.4621,no
mol_39,1,3,"D(2) R(8) R(9)",0.9972,0.9838,0.4013,2.3823,no
mol_40,1,3,"D(4) R(8) R(10)",0.6793,0.5686,0.2105,1.4584,no
mol_41,1,3,"D(4) R(8) R(9)",0.9986,0.9990,0.8648,2.8624,no
mol_42,1,3,"D(4) R(9) R(10)",0.9985,0.9992,0.8298,2.8275,no
mol_43,1,3,"D(2) R(8) R(10)",0.9965,0.9823,0.3640,2.3428,no
