Ligand_Name,Conf_Index,Num_Sites_Matched,Matched_Ligand_Sites,Site_Score,Vector_Score,Volume_Score,Fitness,Ref_Ligand
mol_1,1,3,"A(1) R(7) R(9)",0.7047,0.8588,0.7031,2.2666,no
mol_2,1,3,"A(1) R(7) R(9)",0.7077,0.8561,0.7006,2.2645,no
mol_3,1,3,"A(1) R(6) R(8)",0.9813,0.9448,0.8849,2.8110,no
mol_4,1,3,"A(1) R(8) R(10)",0.9984,0.9999,0.9097,2.9080,no
mol_5,1,3,"A(1) R(6) R(8)",1.0000,1.0000,1.0000,3.0000,yes
mol_6,1,3,"A(1) R(4) R(6)",0.9968,0.9989,0.9444,2.9400,no
mol_7,1,3,"A(1) R(7) R(9)",0.9847,0.9648,0.9186,2.8682,no
mol_8,1,3,"A(1) R(3) R(5)",0.9967,0.9989,0.9637,2.9593,no
mol_9,1,3,"A(1) R(5) R(7)",0.9819,0.9460,0.9080,2.8359,no
mol_10,1,3,"A(1) R(8) R(10)",0.9831,0.9651,0.8862,2.8344,no
mol_11,1,3,"A(1) R(7) R(9)",0.9982,0.9959,0.8624,2.8566,no
mol_12,1,3,"A(1) R(7) R(9)",0.9937,0.9973,0.7209,2.7120,no
mol_13,1,3,"A(1) R(5) R(7)",0.9985,0.9989,0.9246,2.9220,no
