Ligand_Name,Conf_Index,Num_Sites_Matched,Matched_Ligand_Sites,Site_Score,Vector_Score,Volume_Score,Fitness,Ref_Ligand
mol_1,1,3,"A(2) R(7) R(8)",0.9993,0.9983,0.6067,2.6043,no
mol_2,1,3,"A(2) R(7) R(8)",0.9993,0.9990,0.6074,2.6057,no
mol_3,1,3,"A(2) R(6) R(7)",0.9984,0.9992,0.8827,2.8803,no
mol_4,1,3,"A(4) R(8) R(9)",0.9998,0.9999,0.9058,2.9055,no
mol_5,1,3,"A(2) R(6) R(7)",1.0000,1.0000,1.0000,3.0000,yes
mol_7,1,3,"A(2) R(7) R(8)",0.9989,0.9988,0.9017,2.8995,no
mol_9,1,3,"A(2) R(5) R(6)",0.9985,0.9996,0.9051,2.9032,no
mol_10,1,3,"A(2) R(8) R(9)",0.9985,0.9980,0.8768,2.8733,no
mol_11,1,3,"A(4) R(7) R(8)",0.9997,0.9992,0.8423,2.8412,no
mol_12,1,3,"A(2) R(7) R(8)",0.9986,1.0000,0.7210,2.7196,no
mol_13,1,3,"A(3) R(5) R(6)",0.9900,0.9994,0.9133,2.9027,no
